loan_id,customer_id,institution_id,loan_amount,loan_status,interest_rate,loan_tenure_months,application_date,disbursement_date,maturity_date,emi_amount,purpose_of_loan
3523,1294,1888,214750.5625,Active,11.10000038,72,17-06-2022,07-07-2022,05-06-2028,4098.140137,Course Fees + Living
3524,2059,1521,344494.25,Overdue,9.039999962,84,29-10-2024,23-11-2024,18-10-2031,5549.160156,Course Fees + Living
3525,1122,1438,442998.625,Active,10.84000015,60,03-01-2022,28-01-2022,02-01-2027,9595.549805,Course Fees + Living
3526,2955,3206,255120.7969,Overdue,13.64000034,48,08-10-2022,21-11-2022,31-10-2026,6926.109863,Course Fees + Living
3527,4477,2886,355972,Defaulted,11.64999962,36,10-08-2021,26-08-2021,10-08-2024,11763.65039,Course Fees
3528,4813,4370,235163.375,Active,14.77999973,36,15-11-2023,16-12-2023,30-11-2026,8126.790039,Course Fees + Living
3529,1740,4371,569585.1875,Active,13.81000042,36,15-06-2023,25-06-2023,09-06-2026,19413.75,Course Fees
3530,2164,2366,505825.7188,Active,12.72000027,72,29-04-2023,11-05-2023,09-04-2029,10080.54004,Course Fees
3531,2760,426,270140.0625,Active,10.68999958,36,30-07-2023,20-08-2023,04-08-2026,8804.679688,Equipment & Books
3532,565,1118,310639.4063,Active,10.36999989,96,05-09-2022,18-09-2022,07-08-2030,4774.370117,Course Fees
3533,4778,4355,488203.2813,Active,11.64999962,96,26-09-2024,03-11-2024,22-09-2032,7842.240234,Living Expenses
3534,3328,130,462932.875,Active,13.02999973,84,18-03-2024,18-04-2024,13-03-2031,8430.370117,Equipment & Books
3535,2795,4549,620718.25,Active,11.15999985,60,11-09-2022,10-10-2022,14-09-2027,13544.57031,Course Fees
3536,2666,2412,631517.875,Active,11.36999989,96,06-09-2022,20-09-2022,09-08-2030,10046.75977,Course Fees + Living
3537,4878,1608,430808.9063,Active,10.09000015,84,02-12-2021,07-01-2022,01-12-2028,7171.060059,Course Fees
3538,4015,3904,261797.0469,Overdue,10.09000015,96,05-01-2022,15-02-2022,04-01-2030,3984.889893,Course Fees + Living
3539,879,4322,429871.1563,Active,13.57999992,84,10-06-2024,16-07-2024,10-06-2031,7955.859863,Course Fees + Living
3540,3646,546,310876.625,Active,12.71000004,48,25-07-2022,03-09-2022,13-08-2026,8295.730469,Course Fees + Living
3541,2027,2512,690394.1875,Active,9,84,03-07-2024,28-07-2024,22-06-2031,11109.12012,Course Fees + Living
3542,3838,32,191408.6406,Active,13.71000004,60,09-07-2022,15-08-2022,20-07-2027,4425.509766,Course Fees + Living
3543,3999,584,210624.7969,Defaulted,14.25,60,18-10-2024,11-11-2024,16-10-2029,4928.129883,Course Fees
3544,1395,3787,546114.1875,Active,9.289999962,36,20-11-2024,16-12-2024,01-12-2027,17439.42969,Course Fees
3545,4916,4119,346758.875,Active,11.44999981,72,25-01-2024,12-02-2024,11-01-2030,6679.990234,Course Fees + Living
3546,2413,5,392071.0938,Active,12.97000027,72,12-10-2023,12-11-2023,11-10-2029,7864.22998,Course Fees + Living
3547,1613,4723,397606.875,Active,9.789999962,36,02-11-2024,30-11-2024,15-11-2027,12790.40039,Course Fees + Living
3548,4311,3701,444643.3438,Defaulted,15.14999962,72,15-03-2025,16-04-2025,16-03-2031,9438.709961,Course Fees
3549,3633,2979,325688.4063,Closed,11.56000042,36,19-09-2021,31-10-2021,15-10-2024,10748.61035,Course Fees
3550,2724,1651,304429.625,Active,11.72000027,72,26-02-2023,17-03-2023,13-02-2029,5907.310059,Course Fees
3551,3073,1718,275012.5625,Active,13.97999954,48,21-09-2022,07-10-2022,16-09-2026,7512.930176,Course Fees
3552,4963,757,347714.8438,Active,11.15999985,48,06-01-2023,28-01-2023,07-01-2027,9014.589844,Course Fees + Living
3553,2881,1462,311615.5938,Active,14.42000008,48,22-07-2022,28-08-2022,07-08-2026,8580.780273,Course Fees + Living
3554,4590,975,277403.5313,Active,12.31000042,36,07-12-2023,02-01-2024,17-12-2026,9255.509766,Course Fees
3555,2593,1338,411522.4375,Active,16.87000084,84,09-10-2021,09-11-2021,03-10-2028,8377.910156,Course Fees
3556,2517,4358,611963,Active,12.27999973,96,22-08-2021,06-10-2021,25-08-2029,10041.7998,Course Fees
3557,2619,674,463743.3125,Active,13.10000038,72,14-02-2024,29-02-2024,28-01-2030,9332.660156,Course Fees
3558,1232,1230,367727.9688,Active,9.550000191,96,03-07-2023,13-07-2023,01-06-2031,5493.180176,Course Fees
3559,752,4657,231579.4375,Defaulted,9.06000042,60,08-06-2023,18-06-2023,22-05-2028,4813.459961,Course Fees + Living
3560,2060,2333,370877.5625,Active,10.26000023,72,21-12-2022,23-01-2023,22-12-2028,6918.970215,Course Fees
3561,77,1063,678274.8125,Overdue,11.93999958,36,14-12-2024,19-01-2025,04-01-2028,22509.73047,Living Expenses
3562,1321,3488,439695.3125,Defaulted,12.23999977,84,29-10-2022,09-11-2022,03-10-2029,7818.529785,Living Expenses
3563,3676,4829,596758.5,Active,12.21000004,36,06-12-2024,18-01-2025,03-01-2028,19881.58008,Course Fees
3564,122,649,377853.9063,Active,11.15999985,84,15-08-2022,23-09-2022,17-08-2029,6502.040039,Equipment & Books
3565,2575,4508,196915.3281,Active,9.970000267,96,25-08-2022,14-09-2022,03-08-2030,2985.120117,Equipment & Books
3566,479,3484,516836.625,Active,13.27999973,72,17-10-2023,16-11-2023,15-10-2029,10452.74023,Equipment & Books
3567,1275,386,443418,Active,14.25,36,05-03-2024,16-03-2024,01-03-2027,15208.5,Course Fees + Living
3568,1208,3703,405609.6563,Active,9.010000229,96,03-02-2024,19-02-2024,08-01-2032,5943.850098,Course Fees + Living
3569,2106,2014,509104.5938,Active,13.75,60,24-10-2021,15-11-2021,20-10-2026,11780.66992,Course Fees + Living
3570,1335,509,322630.875,Active,11.93999958,60,24-09-2022,23-10-2022,27-09-2027,7167.27002,Course Fees
3571,4607,2490,357318.5,Defaulted,16.64999962,48,17-10-2023,19-11-2023,29-10-2027,10245.21973,Hostel Fees
3572,1481,4062,331805.0938,Active,13.09000015,96,29-07-2023,22-08-2023,11-07-2031,5593.850098,Living Expenses
3573,3187,4550,263795.625,Active,15.14000034,48,20-09-2024,13-10-2024,22-09-2028,7360.620117,Course Fees
3574,1021,3863,169352.5469,Active,10.22000027,96,28-08-2021,20-09-2021,09-08-2029,2589.360107,Course Fees + Living
3575,3314,2645,466004.5625,Active,12.96000004,96,28-07-2021,07-08-2021,26-06-2029,7822.609863,Course Fees
3576,1394,3364,306854.5,Active,9.989999771,96,31-08-2021,11-10-2021,30-08-2029,4654.740234,Course Fees + Living
3577,81,99,506122.8438,Active,13.53999996,48,30-12-2021,07-02-2022,17-01-2026,13715.09961,Equipment & Books
3578,3595,3471,257016.4844,Defaulted,13.13000011,96,09-09-2021,23-10-2021,11-09-2029,4339.060059,Course Fees + Living
3579,2306,3054,828009.6875,Active,12.82999992,48,12-11-2023,10-12-2023,19-11-2027,22142.17969,Equipment & Books
3580,3921,2945,440993.875,Active,14.84000015,96,29-03-2022,22-04-2022,11-03-2030,7874.029785,Course Fees
3581,2385,2888,288665.5,Active,11.39999962,48,09-05-2024,07-06-2024,17-05-2028,7517.52002,Course Fees
3582,2678,2746,295196.6875,Active,15.27999973,84,15-09-2021,06-10-2021,30-08-2028,5743.450195,Course Fees + Living
3583,2296,2109,501094.8438,Active,9.170000076,36,29-02-2024,10-04-2024,26-03-2027,15974.2998,Course Fees + Living
3584,889,1519,197779.4688,Active,11.32999992,96,02-06-2022,15-07-2022,03-06-2030,3141.689941,Course Fees
3585,4412,4957,321339.5625,Active,15.5,48,29-06-2022,10-08-2022,20-07-2026,9025.360352,Course Fees + Living
3586,4231,1977,338657.1563,Active,14.81999969,60,26-01-2022,09-03-2022,11-02-2027,8025.100098,Course Fees + Living
3587,2602,605,269009.7813,Defaulted,14.47000027,36,23-07-2023,07-08-2023,22-07-2026,9255.419922,Living Expenses
3588,3118,538,377309.3125,Active,11.22999954,96,22-11-2023,04-12-2023,23-10-2031,5972.959961,Course Fees
3589,4410,1959,211509.1406,Active,11.67000008,84,23-11-2021,01-01-2022,25-11-2028,3696.389893,Course Fees + Living
3590,4549,988,272549.3125,Active,11.34000015,84,26-09-2023,10-10-2023,03-09-2030,4715.120117,Equipment & Books
3591,151,1051,408273.125,Active,13.92000008,84,23-12-2021,20-01-2022,14-12-2028,7634.009766,Course Fees
3592,3606,2427,380362.4688,Active,10.71000004,48,14-09-2022,30-09-2022,09-09-2026,9776.629883,Living Expenses
3593,3276,3515,380296.8438,Active,13.69999981,84,07-09-2023,21-10-2023,14-09-2030,7063.049805,Course Fees
3594,2256,1039,461859.3438,Active,12.65999985,60,03-05-2023,05-06-2023,09-05-2028,10428.66016,Course Fees + Living
3595,2317,3192,553894.8125,Active,14.71000004,60,04-10-2024,12-11-2024,17-10-2029,13092.41016,Living Expenses
3596,1980,4821,474926.9688,Closed,9.800000191,36,05-05-2022,01-06-2022,16-05-2025,15280.83008,Course Fees
3597,4473,2547,372716.0313,Active,11.85999966,84,30-11-2024,17-12-2024,11-11-2031,6552.100098,Living Expenses
3598,1514,1801,216743.5313,Defaulted,13.72000027,36,20-10-2024,03-11-2024,19-10-2027,7378.660156,Course Fees + Living
3599,2576,2379,292315.8438,Defaulted,11.88000011,60,10-03-2023,18-04-2023,22-03-2028,6484.399902,Course Fees
3600,3556,2930,426385.6563,Active,12.26000023,48,16-03-2025,29-04-2025,08-04-2029,11283.00977,Course Fees
3601,4612,2098,377965.1875,Active,11.93000031,96,27-03-2024,23-04-2024,12-03-2032,6129.359863,Course Fees + Living
3602,3941,3499,371922.5313,Closed,11.14000034,36,31-10-2021,14-12-2021,28-11-2024,12201.65039,Course Fees
3603,13,4936,406169.2188,Overdue,13.36999989,48,05-12-2024,26-12-2024,05-12-2028,10972.20996,Living Expenses
3604,3629,1130,358987.4063,Active,12.69999981,36,17-11-2023,06-12-2023,20-11-2026,12043.61035,Course Fees + Living
3605,1166,302,357583.9375,Active,15.78999996,72,20-01-2024,07-02-2024,06-01-2030,7714.950195,Course Fees
3606,1695,1396,854652.5,Active,11.68999958,84,21-02-2025,27-03-2025,19-02-2032,14944.03027,Course Fees
3607,3845,1459,517535.5625,Active,9.31000042,84,13-02-2023,13-03-2023,04-02-2030,8408.730469,Course Fees
3608,2491,865,179977.125,Active,9.18999958,48,06-04-2022,17-05-2022,26-04-2026,4494.97998,Course Fees
3609,4110,4710,421009.25,Active,9.079999924,36,07-05-2024,17-05-2024,02-05-2027,13403.76953,Course Fees + Living
3610,2979,1802,533999.1875,Active,14.11999989,84,25-07-2021,09-08-2021,03-07-2028,10043.01953,Equipment & Books
3611,841,98,436539.0625,Active,12.48999977,72,24-11-2023,18-12-2023,16-11-2029,8645.30957,Course Fees + Living
3612,3658,524,711163,Active,13.67000008,96,13-08-2023,27-08-2023,16-07-2031,12222.08008,Course Fees + Living
3613,2850,1562,730019.0625,Active,10.94999981,48,15-09-2022,24-10-2022,03-10-2026,18850.58008,Course Fees
3614,36,3696,283536.0938,Active,13.13000011,60,07-09-2024,18-10-2024,22-09-2029,6469.810059,Living Expenses
3615,1759,234,505028,Active,10.72000027,60,27-04-2022,31-05-2022,05-05-2027,10910.98047,Living Expenses
3616,2469,3754,807926.4375,Defaulted,14.72999954,60,16-06-2023,13-07-2023,16-06-2028,19107.57031,Course Fees + Living
3617,3871,2276,614929.75,Defaulted,12.23999977,84,13-10-2022,28-10-2022,21-09-2029,10932.75,Course Fees + Living
3618,2222,3066,315278.6563,Overdue,15.69999981,96,27-02-2024,03-04-2024,21-02-2032,5786.180176,Course Fees + Living
3619,2868,754,209047.5469,Active,9.199999809,48,12-10-2024,22-10-2024,01-10-2028,5221.919922,Hostel Fees
3620,1410,2517,567277.6875,Active,13.39999962,96,04-01-2023,09-02-2023,29-12-2030,9661.070313,Equipment & Books
3621,4503,1309,686209.25,Closed,12.09000015,36,22-02-2022,01-04-2022,16-03-2025,22821.49023,Course Fees
3622,2687,1529,251252.5469,Active,14.94999981,60,29-02-2024,12-04-2024,17-03-2029,5971.040039,Course Fees + Living
3623,3549,1494,346922.2188,Defaulted,13.43000031,72,25-04-2025,30-05-2025,29-04-2031,7042.390137,Course Fees + Living
3624,2583,1533,676870.9375,Active,11.90999985,84,17-01-2023,20-02-2023,14-01-2030,11917.4502,Course Fees + Living
3625,2443,2483,247974.3906,Active,13.17000008,36,09-06-2024,09-07-2024,24-06-2027,8375.179688,Course Fees + Living
3626,3322,126,532340.8125,Overdue,11.60000038,84,06-08-2024,10-09-2024,05-08-2031,9283.780273,Course Fees
3627,3279,51,487668.8125,Active,10.81999969,72,05-12-2022,21-12-2022,19-11-2028,9238.110352,Course Fees
3628,2105,4648,368460.75,Active,15.77999973,84,26-05-2022,28-06-2022,22-05-2029,7272.77002,Course Fees + Living
3629,4265,573,326640.7188,Defaulted,11.93000031,48,19-08-2023,27-09-2023,06-09-2027,8590.200195,Course Fees
3630,851,2040,305090.3438,Active,13.22999954,48,02-04-2023,24-04-2023,03-04-2027,8220.389648,Course Fees
3631,372,1391,504031.7813,Active,11.10999966,60,02-11-2023,04-12-2023,07-11-2028,10986.90039,Equipment & Books
3632,3664,4092,902643.625,Active,11.97999954,96,20-05-2024,03-07-2024,22-05-2032,14662.37012,Course Fees + Living
3633,4918,55,270924.625,Active,9.289999962,60,02-11-2022,23-11-2022,28-10-2027,5662.089844,Equipment & Books
3634,3051,4667,448058.5938,Overdue,12.14999962,36,30-08-2022,15-09-2022,30-08-2025,14914.66016,Course Fees + Living
3635,3470,4954,285909.6563,Defaulted,11.30000019,96,18-06-2024,29-06-2024,18-05-2032,4538.029785,Course Fees + Living
3636,4626,2983,170808.0938,Active,14.25,60,12-04-2023,29-04-2023,02-04-2028,3996.429932,Living Expenses
3637,4880,1241,326092.8438,Active,10,96,17-04-2022,24-05-2022,12-04-2030,4948.600098,Course Fees + Living
3638,3588,3451,403930.9063,Active,15.05000019,36,25-04-2023,04-06-2023,19-05-2026,14011.57031,Course Fees + Living
3639,4092,444,324771.4688,Active,11.52999973,72,12-09-2024,03-10-2024,02-09-2030,6269.990234,Course Fees + Living
3640,2429,1468,570831.5,Active,10.82999992,96,16-08-2024,17-09-2024,06-08-2032,8914.75,Living Expenses
3641,3528,2635,561645.9375,Active,14.22000027,72,15-08-2024,23-09-2024,23-08-2030,11640.62012,Equipment & Books
3642,2540,4642,320631.1563,Active,9.069999695,72,15-09-2023,01-10-2023,30-08-2029,5791.149902,Equipment & Books
3643,1852,1204,881461.0625,Defaulted,13.77000046,72,29-12-2022,09-02-2023,08-01-2029,18056.74023,Living Expenses
3644,4743,3783,603482.6875,Active,11.34000015,48,25-03-2024,28-04-2024,07-04-2028,15696.9502,Course Fees + Living
3645,1299,3735,966574.5625,Active,11.13000011,48,26-10-2023,15-11-2023,25-10-2027,25040.40039,Course Fees + Living
3646,2436,3543,273563.0938,Active,11.43999958,60,24-03-2024,23-04-2024,28-03-2029,6008.279785,Equipment & Books
3647,1699,567,418517.5313,Active,16.42000008,48,15-03-2025,05-04-2025,15-03-2029,11950.33984,Course Fees
3648,3057,791,700567.0625,Active,12.56999969,96,21-08-2021,04-10-2021,23-08-2029,11608.50977,Course Fees
3649,3116,3537,641268.625,Active,11.82999992,84,17-01-2022,04-02-2022,29-12-2028,11261.33984,Course Fees
3650,264,2035,212976.8125,Active,14.17000008,48,22-07-2024,09-08-2024,19-07-2028,5838.120117,Course Fees
3651,1531,4616,568042.625,Closed,14.27000046,36,16-07-2022,27-07-2022,11-07-2025,19490.21094,Living Expenses
3652,4223,4513,294802.3125,Active,13.52999973,96,26-01-2023,11-03-2023,28-01-2031,5042.47998,Course Fees
3653,1798,3518,233165.1406,Active,15.06999969,36,02-09-2022,14-10-2022,28-09-2025,8090.259766,Course Fees + Living
3654,2187,3115,427817.3438,Active,10.89999962,48,13-02-2022,18-03-2022,25-02-2026,11035.37012,Living Expenses
3655,4871,149,283182.75,Active,13.5,96,24-09-2024,17-10-2024,05-09-2032,4839.580078,Hostel Fees
3656,229,105,447559.5,Active,13.88000011,72,15-03-2025,25-03-2025,22-02-2031,9193.450195,Course Fees
3657,2297,2337,310291.2188,Active,12.61999989,84,03-08-2021,31-08-2021,25-07-2028,5580.609863,Course Fees
3658,2319,458,346470.8438,Active,14.36999989,48,01-11-2024,22-11-2024,01-11-2028,9531.780273,Course Fees + Living
3659,2213,2414,344621.7188,Defaulted,14,48,05-07-2023,02-08-2023,12-07-2027,9417.490234,Course Fees + Living
3660,2875,4250,294952.9375,Active,16.54000092,96,27-07-2022,07-08-2022,26-06-2030,5558.52002,Course Fees
3661,3808,3127,262448.2188,Active,10.06999969,60,25-09-2023,30-10-2023,03-10-2028,5585.450195,Living Expenses
3662,2063,482,746912.5625,Active,11.40999985,84,23-05-2024,14-06-2024,09-05-2031,12949.7998,Course Fees + Living
3663,1855,4262,324497.875,Active,11.80000019,72,31-12-2021,26-01-2022,26-12-2027,6310.220215,Course Fees + Living
3664,1467,4700,345779.875,Active,13.35999966,60,12-12-2022,31-12-2022,05-12-2027,7931.819824,Course Fees + Living
3665,2250,2897,265137.75,Active,10.30000019,84,18-10-2023,30-10-2023,23-09-2030,4443.310059,Course Fees
3666,3275,3847,923836.4375,Active,9.890000343,48,25-08-2024,15-09-2024,25-08-2028,23381.89063,Course Fees + Living
3667,4337,3849,191653.7344,Active,12.89999962,84,03-04-2025,23-04-2025,17-03-2032,3475.830078,Course Fees + Living
3668,4312,3679,199032.375,Active,11.97999954,72,17-08-2024,27-09-2024,27-08-2030,3889.25,Course Fees
3669,1810,2110,392591.1875,Active,11.89999962,84,31-03-2024,05-05-2024,30-03-2031,6909.200195,Living Expenses
3670,2354,438,253233.9531,Active,10.39000034,60,24-05-2023,12-06-2023,16-05-2028,5429.120117,Course Fees
3671,857,4789,212022.8125,Active,15.60000038,48,20-07-2022,13-08-2022,23-07-2026,5965.689941,Course Fees + Living
3672,4796,3085,280910.125,Active,13.18999958,96,05-08-2024,18-09-2024,07-08-2032,4751.029785,Course Fees
3673,1908,3106,157598.0156,Active,9.109999657,96,19-02-2025,28-03-2025,14-02-2033,2317.600098,Course Fees + Living
3674,2170,4355,401533.8125,Active,11.13000011,72,13-12-2022,12-01-2023,11-12-2028,7668.830078,Course Fees + Living
3675,4210,878,291542.0625,Active,13.46000004,48,02-05-2023,16-05-2023,25-04-2027,7887.75,Course Fees + Living
3676,4129,2917,419868.5938,Defaulted,12.21000004,60,05-03-2024,26-03-2024,28-02-2029,9384.950195,Course Fees + Living
3677,4689,2894,184011.4688,Active,14.28999996,60,06-08-2023,18-08-2023,22-07-2028,4309.25,Course Fees + Living
3678,171,256,299053.2813,Active,13.56999969,48,11-02-2023,23-02-2023,02-02-2027,8107.350098,Equipment & Books
3679,2277,2716,356008.0313,Defaulted,11.36999989,48,21-05-2022,08-06-2022,18-05-2026,9265.459961,Course Fees
3680,2845,3886,303066,Active,14.19999981,60,30-04-2024,04-06-2024,09-05-2029,7082.629883,Course Fees + Living
3681,4833,4415,388596.6875,Active,9.56000042,72,17-01-2023,02-02-2023,01-01-2029,7112.850098,Course Fees + Living
3682,3632,1219,389645.125,Defaulted,14.40999985,48,18-05-2022,12-06-2022,22-05-2026,10727.50977,Living Expenses
3683,4391,292,788126.5,Closed,14.82999992,36,30-01-2022,11-02-2022,26-01-2025,27254.35938,Living Expenses
3684,4731,4443,857465.25,Active,11.85000038,84,01-12-2022,17-12-2022,10-11-2029,15067.26953,Course Fees
3685,64,3293,338690.1875,Active,15.40999985,60,09-11-2024,08-12-2024,12-11-2029,8130.060059,Living Expenses
3686,743,2017,290586.375,Active,9.68999958,84,17-07-2024,27-08-2024,22-07-2031,4778.319824,Course Fees + Living
3687,570,993,225884.4063,Active,13.51000023,84,24-06-2024,08-08-2024,03-07-2031,4172.709961,Course Fees
3688,3936,4321,575795.5625,Active,16.54000092,96,14-12-2024,01-01-2025,20-11-2032,10851.91992,Course Fees
3689,3169,2822,399039.9688,Active,12.89999962,96,28-03-2025,04-05-2025,23-03-2033,6685.02002,Course Fees + Living
3690,3865,137,377620.5313,Active,16.12999916,48,17-07-2022,29-08-2022,08-08-2026,10726.7998,Course Fees + Living
3691,921,4491,337877.9375,Active,9.729999542,36,02-03-2024,17-03-2024,02-03-2027,10859.17969,Course Fees + Living
3692,6,3477,299545.5313,Active,13.85999966,84,05-07-2023,14-08-2023,08-07-2030,5590.609863,Course Fees
3693,2361,2736,623456.9375,Active,13.10999966,96,03-04-2023,16-04-2023,05-03-2031,10515.7998,Living Expenses
3694,224,2912,170835.6875,Active,14.40999985,36,22-09-2024,15-10-2024,30-09-2027,5873.25,Course Fees
3695,2062,1687,790633.8125,Active,11.42000008,96,24-07-2022,14-08-2022,03-07-2030,12601.51953,Course Fees
3696,314,2515,330805.2188,Active,10.32999992,72,17-11-2021,14-12-2021,13-11-2027,6183.740234,Course Fees + Living
3697,905,1427,256329.0938,Active,13.55000019,60,07-11-2023,02-12-2023,05-11-2028,5904.140137,Course Fees
3698,1131,1354,337681.9688,Active,9.25,72,07-09-2024,18-09-2024,18-08-2030,6129.330078,Course Fees
3699,1734,367,412939.7188,Active,10.34000015,96,20-11-2024,11-12-2024,30-10-2032,6340.970215,Course Fees
3700,3559,4095,451554.3125,Defaulted,15.60000038,36,23-04-2025,20-05-2025,04-05-2028,15787.04004,Living Expenses
3701,3150,4824,150000,Active,11.22999954,72,21-02-2024,21-03-2024,18-02-2030,2872.48999,Living Expenses
3702,4788,486,273087.3438,Active,12.81999969,48,17-11-2023,12-12-2023,21-11-2027,7302.439941,Living Expenses
3703,276,4413,256796.2188,Overdue,15.47000027,72,15-09-2024,08-10-2024,07-09-2030,5496.140137,Course Fees
3704,499,2858,367562.0313,Active,14.03999996,36,11-04-2024,21-04-2024,06-04-2027,12569.24023,Living Expenses
3705,2818,4748,342463.9063,Active,13.98999977,36,03-05-2024,02-06-2024,18-05-2027,11703.2002,Course Fees
3706,2248,414,180174.4063,Active,14.40999985,96,18-06-2024,28-07-2024,16-06-2032,3172.530029,Course Fees + Living
3707,433,4886,490902.8438,Active,15.06999969,36,07-05-2023,10-06-2023,25-05-2026,17033.59961,Course Fees + Living
3708,4848,997,472996,Active,12.52999973,36,08-09-2024,20-09-2024,05-09-2027,15831.21973,Course Fees
3709,802,136,430779.4375,Active,10.75,48,22-08-2022,24-09-2022,03-09-2026,11082.44043,Course Fees
3710,1010,915,503523.0625,Defaulted,12.19999981,48,19-01-2024,29-02-2024,08-02-2028,13308.62988,Course Fees
3711,495,4651,622312.8125,Active,12.52000046,96,19-11-2022,03-01-2023,22-11-2030,10291.7998,Course Fees + Living
3712,221,3815,241530.2656,Active,11.43999958,84,07-10-2021,17-11-2021,11-10-2028,4191.930176,Living Expenses
3713,1840,872,452743.5313,Active,11.27999973,72,03-10-2024,24-10-2024,23-09-2030,8682.139648,Equipment & Books
3714,755,4466,370103.25,Active,12.72999954,84,05-12-2023,15-01-2024,09-12-2030,6678.890137,Course Fees + Living
3715,3238,2084,724727.75,Active,12.18000031,60,28-10-2022,10-11-2022,15-10-2027,16188.71973,Course Fees + Living
3716,844,1325,234131.1406,Active,11.14000034,96,14-04-2025,08-05-2025,27-03-2033,3695.709961,Equipment & Books
3717,226,4174,745795.125,Active,13.81000042,36,20-10-2022,17-11-2022,01-11-2025,25421.91992,Course Fees
3718,4208,3177,325124.0313,Active,10.64000034,60,11-02-2022,08-03-2022,10-02-2027,7011.209961,Course Fees
3719,4992,701,303699.9375,Active,12.39000034,84,09-04-2025,14-05-2025,07-04-2032,5424.52002,Course Fees
3720,1019,1077,304211.9688,Defaulted,13.19999981,48,15-01-2023,24-02-2023,03-02-2027,8190.950195,Hostel Fees
3721,1607,4925,150000,Active,13.07999992,96,21-01-2022,28-02-2022,17-01-2030,2527.469971,Course Fees
3722,3543,3625,304410.4688,Active,13.30000019,96,19-07-2024,14-08-2024,03-07-2032,5168.089844,Living Expenses
3723,4139,1449,230993.125,Active,11.85999966,72,09-08-2024,03-09-2024,03-08-2030,4498.649902,Living Expenses
3724,4138,3325,649884.5625,Active,16.69000053,72,04-05-2025,17-06-2025,17-05-2031,14347.04004,Course Fees
3725,3881,2639,296701.875,Active,12.27999973,72,13-05-2023,24-05-2023,22-04-2029,5844.580078,Course Fees
3726,1494,4285,336093.0625,Active,11.89999962,72,30-11-2021,01-01-2022,01-12-2027,6552.379883,Course Fees + Living
3727,4205,3171,198668.25,Defaulted,13.90999985,36,15-11-2023,30-11-2023,14-11-2026,6781.330078,Course Fees + Living
3728,3654,1192,764889.4375,Active,14.48999977,48,02-09-2022,23-09-2022,02-09-2026,21090.94922,Course Fees
3729,1640,2429,489330.0938,Active,13.01000023,72,08-01-2025,17-02-2025,17-01-2031,9825.459961,Course Fees + Living
3730,2207,2575,362145.625,Overdue,12.59000015,84,12-03-2022,13-04-2022,07-03-2029,6507.439941,Living Expenses
3731,3540,1419,304591.375,Active,13.52999973,72,27-12-2023,04-02-2024,03-01-2030,6199.819824,Course Fees + Living
3732,4648,4859,959941.4375,Active,13.89999962,84,08-11-2023,20-12-2023,13-11-2030,17938.34961,Course Fees
3733,3649,3235,302762.375,Active,10.85999966,72,31-05-2023,13-06-2023,12-05-2029,5740.629883,Course Fees + Living
3734,877,3199,217073.1406,Defaulted,11.40999985,96,04-05-2025,25-05-2025,13-04-2033,3457.580078,Course Fees + Living
3735,3037,2000,328178.3125,Active,11.97999954,96,17-05-2025,19-06-2025,08-05-2033,5330.549805,Course Fees
3736,4386,4817,541661,Active,13.85000038,48,30-10-2022,26-11-2022,05-11-2026,14760.76953,Course Fees + Living
3737,4990,4608,353658.125,Active,11.47000027,36,17-07-2023,21-08-2023,05-08-2026,11657.54004,Course Fees
3738,2303,4663,387524.8125,Active,13.06999969,84,12-01-2023,13-02-2023,07-01-2030,7065.310059,Course Fees + Living
3739,2445,1181,919948.875,Active,10.44999981,84,13-12-2021,21-01-2022,15-12-2028,15485.76953,Course Fees
3740,3884,3329,433063.375,Active,12.53999996,48,01-01-2025,12-01-2025,22-12-2028,11518.92969,Course Fees
3741,3778,645,479009.6875,Active,11.11999989,72,04-08-2023,17-09-2023,16-08-2029,9146.509766,Course Fees
3742,123,2199,275811,Active,12.59000015,48,05-10-2022,19-11-2022,29-10-2026,7343.200195,Course Fees
3743,800,506,722402.3125,Defaulted,14.72000027,60,24-11-2021,20-12-2021,24-11-2026,17081.17969,Course Fees
3744,3308,652,902484.0625,Active,11.21000004,72,30-03-2025,13-05-2025,12-04-2031,17273.26953,Course Fees + Living
3745,412,352,494175.5625,Overdue,13.10000038,48,18-12-2024,13-01-2025,23-12-2028,13281.76953,Course Fees + Living
3746,97,4605,226624.25,Active,11,96,25-03-2025,07-04-2025,24-02-2033,3559.379883,Course Fees
3747,779,1678,576652.8125,Closed,15.32999992,36,31-07-2021,30-08-2021,14-08-2024,20082.41992,Course Fees
3748,2689,22,390262.5938,Defaulted,13.22000027,96,17-12-2024,10-01-2025,29-11-2032,6606.879883,Living Expenses
3749,438,2288,828807.375,Active,12.88000011,48,26-01-2022,11-02-2022,21-01-2026,22185.58984,Equipment & Books
3750,2717,974,264975.5625,Defaulted,11.93999958,84,16-02-2024,21-03-2024,13-02-2031,4668.870117,Hostel Fees
3751,3566,2930,469165.875,Active,9.670000076,36,20-07-2024,08-08-2024,24-07-2027,15066.2998,Living Expenses
3752,1732,522,243724.4063,Active,12.88000011,60,01-09-2021,19-09-2021,24-08-2026,5531.089844,Course Fees + Living
3753,323,501,377080.6563,Overdue,11.81999969,84,26-08-2021,27-09-2021,21-08-2028,6620.990234,Course Fees
3754,1017,4379,150919.9063,Active,12.77000046,72,31-05-2024,28-06-2024,28-05-2030,3011.030029,Living Expenses
