indicator_id,state_id,quarter,gdp_growth_rate,inflation_rate,unemployement_rate,education_spending_percent,per_capita_income,literacy_rate
4010,24,2019-Q2,5.539999962,4.980000019,6.900000095,3.470000029,134962.1094,61.18999863
4011,24,2019-Q3,6.5,6.739999771,4.78000021,2.660000086,209814.875,71.55000305
4012,24,2019-Q4,5.150000095,5.309999943,4.519999981,2.829999924,199388.7656,62.83000183
4013,24,2020-Q1,2.099999905,6.619999886,9.420000076,4.179999828,164864.7656,78.55000305
4014,24,2020-Q2,2.99000001,5.889999866,9.109999657,3.289999962,176175.875,73.68000031
4015,24,2020-Q3,3.140000105,4.739999771,7.650000095,4.429999828,220831.2188,78.52999878
4016,24,2020-Q4,3.450000048,6.090000153,7.360000134,3.299999952,222231.0469,74.55999756
4017,24,2021-Q1,2.839999914,4.139999866,10.97000027,3.24000001,168704.875,72.51999664
4018,24,2021-Q2,4,4.670000076,11.17000008,2.539999962,124887.4375,72.72000122
4019,24,2021-Q3,3.289999962,5.96999979,11.69999981,4.090000153,231414.375,65.80000305
4020,24,2021-Q4,4.699999809,6.480000019,11.76000023,4.019999981,163659.2969,67.65000153
4021,24,2022-Q1,4.659999847,4.429999828,5.090000153,4.699999809,243372.1406,69.25
4022,24,2022-Q2,5.059999943,7,9.520000458,4.849999905,247343.4219,65.34999847
4023,24,2022-Q3,4.269999981,6.349999905,6.360000134,3.890000105,123401.3906,70.08000183
4024,24,2022-Q4,4.179999828,6.039999962,8.609999657,3.589999914,200800.6563,75.88999939
4025,24,2023-Q1,3.940000057,4.5,6.460000038,3.680000067,232906.3281,79.16000366
4026,24,2023-Q2,5.619999886,5.199999809,9.930000305,3.420000076,197161.375,64.01999664
4027,24,2023-Q3,3.029999971,6.869999886,8.529999733,2.529999971,199008.25,68.91999817
4028,24,2023-Q4,4.409999847,5.800000191,6.260000229,3.690000057,148126.7344,77.36000061
4029,24,2024-Q1,5.46999979,5.019999981,8.300000191,4.820000172,158247.8906,72.94999695
4030,24,2024-Q2,6.489999771,6.739999771,6.539999962,3.420000076,198569.4688,68.33999634
4031,24,2024-Q3,3.49000001,5.829999924,5.480000019,4.010000229,136072.4688,79.69000244
4032,24,2024-Q4,6.130000114,4.360000134,7.289999962,4.449999809,201027.8125,74.90000153
4033,2,2019-Q1,4.480000019,5.690000057,5.260000229,4.980000019,125385.2969,79.75
4034,2,2019-Q2,4.449999809,5.159999847,5.579999924,3.230000019,218791.4844,79.66999817
4035,2,2019-Q3,6.440000057,7.150000095,9.470000267,3.970000029,203004.7344,62.84000015
4036,2,2019-Q4,4.199999809,7.150000095,4.360000134,3.950000048,144910.9063,77.19999695
4037,2,2020-Q1,1.850000024,5.800000191,13.68999958,2.630000114,217939.4375,69.13999939
4038,2,2020-Q2,2.410000086,5.96999979,11.61999989,3.349999905,130888.4297,67.08999634
4039,2,2020-Q3,3.839999914,6.639999866,8.800000191,3.289999962,190060.6875,70.18000031
4040,2,2020-Q4,2.339999914,5.059999943,7.130000114,2.75,226898.2344,60.86999893
4041,2,2021-Q1,4.5,7.260000229,6.230000019,3.690000057,249282.0469,69.18000031
4042,2,2021-Q2,4.380000114,5.5,8.430000305,3.140000105,246889.625,62.45000076
4043,2,2021-Q3,3.970000029,6.730000019,5.849999905,4.210000038,139127.2031,69.15000153
4044,2,2021-Q4,4,7.300000191,5.590000153,2.809999943,196869.0938,60.54999924
4045,2,2022-Q1,3.539999962,4.78000021,7.940000057,4.230000019,164552.4844,61.79000092
4046,2,2022-Q2,3.49000001,4.300000191,5.019999981,2.710000038,208545.5156,74.88999939
4047,2,2022-Q3,6.489999771,5.079999924,5.46999979,3.880000114,186886.9063,61.15999985
4048,2,2022-Q4,4.489999771,7.119999886,5.539999962,2.599999905,157720.3438,70.94000244
4049,2,2023-Q1,3.059999943,6.510000229,7.380000114,4.110000134,155303.2188,79.98000336
4050,2,2023-Q2,5.070000172,5.039999962,7.400000095,4.150000095,231770.8594,64.66999817
4051,2,2023-Q3,3.720000029,5.170000076,4.869999886,2.670000076,145913.5313,76.5
4052,2,2023-Q4,3.059999943,4.429999828,8.109999657,4.880000114,190477.9531,69.48000336
4053,2,2024-Q1,3.839999914,6.03000021,10,4.309999943,140636.3125,70.43000031
4054,2,2024-Q2,5.769999981,5.429999828,4.639999866,4.690000057,178126.5625,66.19999695
4055,2,2024-Q3,5.900000095,5.599999905,7.619999886,4.440000057,201562.5625,65.25
4056,2,2024-Q4,3.950000048,4.119999886,6.630000114,4.28000021,245066.0469,78.66000366
4057,3,2019-Q1,5.300000191,5.75,8.100000381,3.75,190996.0313,60.36000061
4058,3,2019-Q2,5.53000021,4.199999809,9.720000267,4.340000153,148912.7188,77.80000305
4059,3,2019-Q3,4.230000019,4.369999886,4.769999981,3.430000067,122700.25,71.98000336
4060,3,2019-Q4,4.670000076,5.570000172,7.179999828,3.960000038,193862.6563,68.70999908
4061,3,2020-Q1,3.430000067,7.449999809,8.340000153,3.910000086,154702.0625,62.00999832
4062,3,2020-Q2,2.960000038,5.340000153,9.68999958,3.809999943,151909.0938,64.51999664
4063,3,2020-Q3,3.849999905,5.170000076,11.22000027,3.329999924,197714.0313,64.77999878
4064,3,2020-Q4,2.960000038,5.869999886,9.340000153,4.320000172,212535.75,70.80000305
4065,3,2021-Q1,4.860000134,5.860000134,7.920000076,3.230000019,176490.4063,70.66000366
4066,3,2021-Q2,3.00999999,5.039999962,8.960000038,2.690000057,136594.9844,69.69000244
4067,3,2021-Q3,2.75,6.570000172,11.67000008,4.940000057,135247.5,65.62999725
4068,3,2021-Q4,3.069999933,4.900000095,6.840000153,4,153789.5938,73.58999634
4069,3,2022-Q1,3.170000076,5.019999981,6.480000019,2.859999895,239707.1875,66.12999725
4070,3,2022-Q2,6.400000095,6.179999828,6.429999828,3.74000001,215583.4844,60.81000137
4071,3,2022-Q3,6.480000019,4.139999866,4.170000076,4.739999771,158640.2969,76.76000214
4072,3,2022-Q4,3.940000057,4.230000019,9.319999695,4.610000134,150300.8438,68.97000122
4073,3,2023-Q1,3.599999905,6.400000095,9.199999809,4.170000076,185836.2813,76.61000061
4074,3,2023-Q2,5.590000153,4.849999905,9.449999809,3.24000001,241865.0156,76.52999878
4075,3,2023-Q3,5.389999866,6.849999905,4.699999809,2.720000029,134596.75,76.40000153
4076,3,2023-Q4,3.029999971,6.539999962,7.579999924,3.00999999,173670.5156,77.91999817
4077,3,2024-Q1,3.200000048,4.489999771,8.670000076,2.869999886,128754.6797,78.88999939
4078,3,2024-Q2,5.909999847,7.130000114,6.21999979,2.670000076,133908.1563,61.97000122
4079,3,2024-Q3,4.900000095,6.579999924,5.050000191,3.970000029,234335.9375,61.20000076
4080,3,2024-Q4,6.230000019,4.559999943,5.789999962,4.579999924,166953.3125,79.62000275
4081,29,2019-Q1,5.210000038,4.639999866,4.599999905,5.539999962,224294.8906,75.61000061
4082,29,2019-Q2,5.860000134,5.920000076,5.110000134,5.71999979,197816.4688,87.94999695
4083,29,2019-Q3,5.920000076,6.059999943,5.480000019,4.53000021,239353.1563,89.05000305
4084,29,2019-Q4,5.300000191,5.380000114,3.319999933,5.650000095,182838.4375,81.87000275
4085,29,2020-Q1,3.25999999,4.940000057,7.519999981,4.929999828,198681.625,80.97000122
4086,29,2020-Q2,4,4.989999771,6.320000172,5.739999771,238922.9063,87.93000031
4087,29,2020-Q3,3.430000067,5.130000114,5.559999943,5.659999847,216502.625,78.40000153
4088,29,2020-Q4,3.079999924,5.630000114,4.630000114,5.769999981,292165.5,89.08999634
4089,29,2021-Q1,5.400000095,6.079999924,5.349999905,4.599999905,225757.1719,81.83999634
4090,29,2021-Q2,4.570000172,4.980000019,6.070000172,4.039999962,286446.3125,77.77999878
4091,29,2021-Q3,5.679999828,3.789999962,5.900000095,4.489999771,193688.0156,76.68000031
4092,29,2021-Q4,4.269999981,3.710000038,4.449999809,3.960000038,294780.25,87.23000336
4093,29,2022-Q1,6.010000229,4.21999979,4.710000038,3.579999924,229512.2969,87.79000092
4094,29,2022-Q2,7.340000153,5.170000076,5.809999943,5.559999943,258922.7656,83.44999695
4095,29,2022-Q3,7.28000021,3.75999999,4.989999771,4.860000134,287572.4688,77.23999786
4096,29,2022-Q4,6.820000172,5.369999886,3.589999914,4.059999943,241811.9063,89.69000244
4097,29,2023-Q1,5.71999979,4.75,5.599999905,5.679999828,286878.8125,77.20999908
4098,29,2023-Q2,5.110000134,3.980000019,3.980000019,5.389999866,232322.8438,89
4099,29,2023-Q3,6.369999886,5.960000038,5.690000057,5.78000021,184363.9844,82.31999969
4100,29,2023-Q4,5.570000172,5.829999924,3.390000105,5.920000076,243237.8438,81.30999756
4101,29,2024-Q1,7.039999962,5.769999981,3,5.590000153,289105,79.65000153
4102,29,2024-Q2,6.679999828,4.630000114,5.230000019,3.75999999,299189.2813,78.44000244
4103,29,2024-Q3,6.730000019,5.429999828,3.559999943,4.800000191,213332.1719,85.33999634
4104,29,2024-Q4,6.940000057,5.440000057,5.25,6,216251.4531,86.75
4105,3,2019-Q1,4.570000172,4.849999905,4.25,3.200000048,171797.2344,67.30999756
4106,3,2019-Q2,5.079999924,4.489999771,6.960000038,4.139999866,191882.4844,78.12999725
4107,3,2019-Q3,3.160000086,6.429999828,7.550000191,3.650000095,156958.6719,69.97000122
4108,3,2019-Q4,3.25,4.159999847,9.149999619,2.839999914,185414.7188,61.11999893
4109,3,2020-Q1,2.910000086,6.71999979,10.94999981,4.940000057,125289.25,64.34999847
4110,3,2020-Q2,1.879999995,4.300000191,13.85000038,3.420000076,134033.9219,62.70999908
4111,3,2020-Q3,2.769999981,4.010000229,12.64999962,3.5,247040.0469,77.12999725
4112,3,2020-Q4,2.829999924,5.070000172,7.260000229,4.21999979,146866.4531,69.76999664
4113,3,2021-Q1,3.539999962,6.739999771,7.679999828,3.779999971,152934.7813,71.12000275
4114,3,2021-Q2,3.890000105,5.559999943,6.579999924,4.670000076,213947.9063,68.75
4115,3,2021-Q3,2.829999924,4.489999771,10.42000008,4.139999866,146697.625,79.51999664
4116,3,2021-Q4,2.579999924,6.96999979,4.849999905,3.230000019,215550.4844,79.58000183
4117,3,2022-Q1,4.320000172,5.989999771,7.659999847,3.25999999,207102.6563,74.54000092
4118,3,2022-Q2,3.650000095,6.039999962,9.600000381,4.889999866,143902.1563,74.34999847
4119,3,2022-Q3,3.130000114,6.78000021,4.75,3.00999999,231350.0938,74.19999695
4120,3,2022-Q4,5.139999866,4.650000095,4.369999886,3.450000048,236781.9844,71.76000214
4121,3,2023-Q1,4.639999866,4.5,8.31000042,3.390000105,217869.9375,73.44999695
4122,3,2023-Q2,4.340000153,4.670000076,8.5,4.679999828,186004.2031,76.33000183
4123,3,2023-Q3,4.269999981,6.789999962,4.739999771,4.840000153,201250.6406,69.30999756
4124,3,2023-Q4,3.539999962,7.03000021,6.699999809,2.549999952,186938.7813,61.70999908
4125,3,2024-Q1,3.75999999,6.199999809,6.519999981,3.349999905,206743.125,60.65999985
4126,3,2024-Q2,4.070000172,6.920000076,6.989999771,2.700000048,124539.1719,62.25999832
4127,3,2024-Q3,4.53000021,6.630000114,9.819999695,4.050000191,152116.0781,70.26999664
4128,3,2024-Q4,4.800000191,5.210000038,9.859999657,3.450000048,237761.9531,61.54000092
4129,8,2019-Q1,8.630000114,5.159999847,4.050000191,5.78000021,306262.125,90.51000214
4130,8,2019-Q2,8.319999695,3.230000019,2.109999895,6.650000095,240581.6563,82.23000336
4131,8,2019-Q3,7.869999886,3.460000038,3.450000048,5.360000134,200601.875,87.44999695
4132,8,2019-Q4,8.550000191,4.260000229,4.909999847,5.570000172,372414.2813,88.01999664
4133,8,2020-Q1,4.619999886,3.220000029,5.21999979,6.949999809,296827.8438,82.19999695
4134,8,2020-Q2,4.300000191,3.829999924,5.78000021,4.110000134,287664.4688,81.61000061
4135,8,2020-Q3,5.179999828,3.319999933,4.059999943,6.71999979,359262.875,80.5
4136,8,2020-Q4,5.059999943,3.130000114,6.110000134,4.639999866,392419.5,94.86000061
4137,8,2021-Q1,5.360000134,3.119999886,3.940000057,5.260000229,254154.6875,89.20999908
4138,8,2021-Q2,6.289999962,3.329999924,3.019999981,6.050000191,340003.8125,92.94999695
4139,8,2021-Q3,6.010000229,4.099999905,4.389999866,5.920000076,305758.75,84.56999969
4140,8,2021-Q4,5.409999847,4.179999828,4.809999943,4.829999924,354561.5,90.87999725
4141,8,2022-Q1,7.130000114,3.309999943,2.970000029,4.28000021,356374.875,82.22000122
4142,8,2022-Q2,7.320000172,3.230000019,2.619999886,6.71999979,362804.5,92.13999939
4143,8,2022-Q3,6.019999981,4.460000038,2.670000076,6.690000057,228021.3438,94.76999664
4144,8,2022-Q4,8.920000076,5.320000172,2.450000048,5.75,340342.1875,80.05999756
4145,8,2023-Q1,7.579999924,3.809999943,4.849999905,5.420000076,384090.8438,94.44000244
4146,8,2023-Q2,7.880000114,3.589999914,2.25,5.070000172,349503.7188,80.54000092
4147,8,2023-Q3,7.71999979,4.21999979,3.339999914,6.630000114,221817.4531,85
4148,8,2023-Q4,8.720000267,5.429999828,3.420000076,5.550000191,227536.9375,94.29000092
4149,8,2024-Q1,8.409999847,4.389999866,3.900000095,4.050000191,266646.4688,82.12000275
4150,8,2024-Q2,8.050000191,5.340000153,2.190000057,6,274589.9375,83.20999908
4151,8,2024-Q3,6.53000021,3.470000029,3.74000001,5.519999981,343302.2813,89.93000031
4152,8,2024-Q4,6.480000019,4.539999962,4.929999828,4.489999771,257952.8906,91.90000153
4153,23,2019-Q1,5.980000019,4.559999943,5,3.980000019,191015.5156,80.27999878
4154,23,2019-Q2,5.239999771,4.75,5.53000021,4.489999771,202251.2969,89.58000183
4155,23,2019-Q3,5.46999979,5.75,4.590000153,3.920000076,288289.25,82
4156,23,2019-Q4,6.079999924,5.170000076,4.449999809,5.71999979,255106.6406,78.01999664
4157,23,2020-Q1,3.779999971,6.260000229,7.659999847,5.619999886,186196.5469,77.01000214
4158,23,2020-Q2,4.320000172,5.659999847,4.690000057,4.300000191,198595.5938,85.63999939
4159,23,2020-Q3,3.49000001,4.210000038,5.03000021,5.869999886,224692.9063,83.97000122
4160,23,2020-Q4,4.440000057,6.079999924,4.96999979,3.930000067,262406.4063,86.66999817
4161,23,2021-Q1,5.630000114,5.230000019,6.78000021,5,212991.9375,89
4162,23,2021-Q2,4.869999886,4.190000057,6.010000229,5.670000076,213263.5469,86.20999908
4163,23,2021-Q3,5.630000114,6.409999847,4.820000172,4.369999886,195925.0781,88.51999664
4164,23,2021-Q4,5.670000076,5.420000076,4.230000019,4.079999924,254771.4375,84.76999664
4165,23,2022-Q1,7.039999962,5.570000172,3.710000038,3.660000086,298592.6563,88.08999634
4166,23,2022-Q2,5.940000057,4.679999828,3.119999886,3.829999924,297368.2188,83.61000061
4167,23,2022-Q3,7.429999828,3.75,3.220000029,4.449999809,187110.5156,77.33000183
4168,23,2022-Q4,5.800000191,5.110000134,3.430000067,3.650000095,243759.1875,86.80000305
4169,23,2023-Q1,6.320000172,3.74000001,4.489999771,4.800000191,295332.0313,84.55999756
4170,23,2023-Q2,7.179999828,5.239999771,4.610000134,5.400000095,299699.4375,88.20999908
4171,23,2023-Q3,7.349999905,5.989999771,3.920000076,4.71999979,207234.4063,79.55000305
4172,23,2023-Q4,6.409999847,5.989999771,5.349999905,5.309999943,272507.9688,88.51999664
4173,23,2024-Q1,6.929999828,5.320000172,4.460000038,5.949999809,245682.2656,79.66000366
4174,23,2024-Q2,6.090000153,4.599999905,5.570000172,4.900000095,273118.1875,84.01000214
4175,23,2024-Q3,7.139999866,5.349999905,4.269999981,5.75,287376.8125,89.43000031
4176,23,2024-Q4,6.78000021,5.880000114,4.769999981,4.639999866,193514.8438,80.81999969
4177,7,2019-Q1,7.769999981,4.03000021,4.949999809,4.789999962,286246.875,85.20999908
4178,7,2019-Q2,7.570000172,3.339999914,4.71999979,5.550000191,208948.6094,86.77999878
4179,7,2019-Q3,8.31000042,5.71999979,4.400000095,5.849999905,323360.7188,94.70999908
4180,7,2019-Q4,8.5,4.03000021,2.539999962,4.670000076,287450.375,90.95999908
4181,7,2020-Q1,3.859999895,3.769999981,6.579999924,6.199999809,380495.125,94.16000366
4182,7,2020-Q2,3.660000086,5.039999962,6.21999979,5.309999943,383454.9375,93.62999725
4183,7,2020-Q3,4.389999866,4.900000095,5.260000229,4.679999828,329736.0313,93.98999786
4184,7,2020-Q4,4.179999828,4,4.559999943,4.590000153,323603.7188,88.06999969
4185,7,2021-Q1,7.130000114,3.980000019,4.699999809,5.789999962,360055.5,90.13999939
4186,7,2021-Q2,6.050000191,3.680000067,3.380000114,6.900000095,356499.625,91.19999695
4187,7,2021-Q3,5.239999771,3.619999886,2.559999943,6.739999771,231020.1719,81.30999756
4188,7,2021-Q4,6.940000057,3.549999952,5.429999828,6.53000021,237339.8438,84.66999817
4189,7,2022-Q1,8.170000076,5.53000021,4.139999866,5.639999866,335430.2813,91.94000244
4190,7,2022-Q2,7,5.110000134,4.710000038,6.239999771,218632.9844,89.63999939
4191,7,2022-Q3,6.210000038,3.200000048,2.24000001,5.25,288015.5625,88.12999725
4192,7,2022-Q4,8.550000191,3.589999914,2.849999905,6.159999847,368755.3125,80.05000305
4193,7,2023-Q1,6.78000021,3.940000057,3.549999952,4.769999981,345695.3125,82.20999908
4194,7,2023-Q2,8.81000042,4.699999809,2.400000095,4.630000114,378636.3125,88.12000275
4195,7,2023-Q3,7.519999981,5.019999981,4.5,6.510000229,214291.6406,94.34999847
4196,7,2023-Q4,6.809999943,3.029999971,2.630000114,4.710000038,235842.0313,85.05999756
4197,7,2024-Q1,6.849999905,5.090000153,3.349999905,5.670000076,330401.0938,88.87000275
4198,7,2024-Q2,8.460000038,3.559999943,4.909999847,6.989999771,344227.125,94.48000336
4199,7,2024-Q3,8.340000153,5.139999866,4.920000076,5.110000134,352501.9688,87.69999695
4200,7,2024-Q4,6.699999809,3.160000086,4.360000134,6.409999847,298568.4375,86.04000092
4201,5,2019-Q1,3.950000048,5.889999866,7.559999943,3.650000095,190205.1875,78.5
4202,5,2019-Q2,3,6.71999979,7.059999943,2.920000076,203207.1406,72.87000275
4203,5,2019-Q3,5.820000172,4.150000095,7.010000229,2.579999924,213439.7031,72.69999695
4204,5,2019-Q4,5.159999847,7.099999905,5.179999828,4.400000095,180442.7969,60.63999939
4205,5,2020-Q1,3.109999895,5.099999905,5.630000114,3.680000067,191804.7031,68.09999847
4206,5,2020-Q2,2.099999905,5.800000191,11.21000004,3.700000048,148854.4531,67.76000214
4207,5,2020-Q3,3.319999933,7.329999924,11.84000015,4.079999924,198013.9531,69.20999908
4208,5,2020-Q4,2.079999924,4.639999866,8.75,3.309999943,231308.375,61.09000015
4209,5,2021-Q1,5.079999924,4.300000191,5.409999847,3.609999895,241719.7969,70.25
4210,5,2021-Q2,2.450000048,4.260000229,10.61999989,4.389999866,229022.7188,63.18000031
4211,5,2021-Q3,4.199999809,6.289999962,7.809999943,3.930000067,182089.6875,73.58999634
4212,5,2021-Q4,2.920000076,4.739999771,10.11999989,3.529999971,209447.5156,77.91999817
4213,5,2022-Q1,5.25,7.039999962,5.880000114,2.549999952,122069.7578,63.25999832
4214,5,2022-Q2,5.449999809,4.650000095,4.449999809,3.339999914,125510.5313,65.48000336
4215,5,2022-Q3,5.429999828,5.71999979,5.75,4.079999924,165847.6094,73.16000366
4216,5,2022-Q4,5.610000134,6.789999962,8.68999958,3.109999895,165837.2344,77.54000092
4217,5,2023-Q1,5.190000057,7.25,8.409999847,3.940000057,152157.9063,79.01999664
4218,5,2023-Q2,3.690000057,5.360000134,4.929999828,3.210000038,238241.3125,74.29000092
4219,5,2023-Q3,3.25,4.369999886,4.820000172,4.840000153,190745.4844,74.68000031
4220,5,2023-Q4,3.25,5.199999809,9.470000267,4.199999809,233164.0781,68.83000183
4221,5,2024-Q1,4.130000114,5.599999905,4.159999847,3.609999895,131878.6875,60.25
4222,5,2024-Q2,4.46999979,5.949999809,7.570000172,3.440000057,133477.9844,62.27999878
4223,5,2024-Q3,3.569999933,5.860000134,7.769999981,2.920000076,208483.1563,70.55999756
4224,5,2024-Q4,4.340000153,5.050000191,4.550000191,3.910000086,161474.1719,72.68000031
4225,11,2019-Q1,7.019999981,5.679999828,3.519999981,5.070000172,241828.6563,79.93000031
4226,11,2019-Q2,5.019999981,4.519999981,5.949999809,3.869999886,221357.5781,78.88999939
4227,11,2019-Q3,6.650000095,4.380000114,4.369999886,5.03000021,221281.9063,75.58000183
4228,11,2019-Q4,6.110000134,3.619999886,4.159999847,5.920000076,197466.7813,78.62000275
4229,11,2020-Q1,3.849999905,5.929999828,4.800000191,4.880000114,233193.2656,81.31999969
4230,11,2020-Q2,4.380000114,4.480000019,7.670000076,4.789999962,277786.125,84.87999725
4231,11,2020-Q3,4.019999981,5.079999924,5.699999809,4.590000153,233134.2031,87.62000275
4232,11,2020-Q4,3.079999924,4.78000021,7.659999847,4.28000021,239307.125,87.44000244
4233,11,2021-Q1,5.949999809,3.920000076,5.320000172,5.179999828,201163.7031,78
4234,11,2021-Q2,5.340000153,5.110000134,5.119999886,4.25,223965.7031,76.91999817
4235,11,2021-Q3,4.679999828,4.71999979,5.260000229,5.400000095,245776.0625,75.58999634
4236,11,2021-Q4,4.949999809,6,6.019999981,3.50999999,222015.2969,86.23000336
4237,11,2022-Q1,6.329999924,6.400000095,4.199999809,5.860000134,297091.5938,88.94999695
4238,11,2022-Q2,5.329999924,6.230000019,4.199999809,5.659999847,207156.5156,75.27999878
4239,11,2022-Q3,5.159999847,4.650000095,3.670000076,4.440000057,220483.8438,76.59999847
4240,11,2022-Q4,5.989999771,4.320000172,3.089999914,5.019999981,192203.0938,77.87999725
4241,11,2023-Q1,6.940000057,5.150000095,5.650000095,4.420000076,296549.2188,75.76000214
4242,11,2023-Q2,5.619999886,4.28000021,5.730000019,3.890000105,228706.5625,75.75
4243,11,2023-Q3,7.409999847,4.840000153,4.110000134,4.539999962,297448.8125,78.45999908
4244,11,2023-Q4,7.119999886,6.170000076,3.559999943,4.420000076,190030.8438,75.72000122
4245,11,2024-Q1,7.349999905,5.289999962,3.75999999,4.980000019,232948.0625,77.91000366
4246,11,2024-Q2,6.659999847,6.03000021,4.5,5.480000019,273308.0313,89.33999634
4247,11,2024-Q3,5.809999943,6.400000095,4.340000153,4.78000021,217162.2344,77.75
4248,11,2024-Q4,5.03000021,5.039999962,4.150000095,5.75,198379.6875,78
4249,20,2019-Q1,4.829999924,5.349999905,9.710000038,3.400000095,242514.2969,75.37999725
4250,20,2019-Q2,3.5,6.960000038,9.770000458,2.730000019,123488.6328,60.31999969
4251,20,2019-Q3,5.21999979,6.940000057,5.710000038,4.96999979,152080.5,64.65000153
4252,20,2019-Q4,4.610000134,5.760000229,9.069999695,4.440000057,141573.1875,67.69000244
4253,20,2020-Q1,3.24000001,6.239999771,7.699999809,4.789999962,180748.125,67.98999786
4254,20,2020-Q2,2.150000095,6.699999809,13.68999958,2.660000086,208752.5469,60.56999969
4255,20,2020-Q3,3.650000095,6.78000021,12.78999996,4.050000191,167418.7031,74.94000244
4256,20,2020-Q4,3.420000076,6.46999979,8.579999924,4.630000114,208518.4531,69.51999664
4257,20,2021-Q1,2.589999914,5.630000114,10.69999981,4.96999979,164744.6563,69.87000275
4258,20,2021-Q2,3.339999914,4.260000229,7.869999886,4.570000172,214340.9531,63.25
4259,20,2021-Q3,2.50999999,4.230000019,7.119999886,4.429999828,244251.0156,74.37999725
4260,20,2021-Q4,4.650000095,6.130000114,10.35999966,3.910000086,120432.6797,77.11000061
4261,20,2022-Q1,3.579999924,7.21999979,6.949999809,3.480000019,210608.3906,64.68000031
4262,20,2022-Q2,6.460000038,5.110000134,7.380000114,2.650000095,168403.2031,72.15000153
4263,20,2022-Q3,3.420000076,6.53000021,6.320000172,3.720000029,133349.9219,62.40000153
4264,20,2022-Q4,5.590000153,4.769999981,7.489999771,3.74000001,247095.9063,73.19000244
4265,20,2023-Q1,4.179999828,6.239999771,8.739999771,4.369999886,200337.1406,71.91999817
4266,20,2023-Q2,3.680000067,6.389999866,7.860000134,4.21999979,236680.9063,65.91000366
4267,20,2023-Q3,3.309999943,4.130000114,5.71999979,4.010000229,233411.3906,79.30000305
4268,20,2023-Q4,5.789999962,6.630000114,6.619999886,3.099999905,209324.375,71.59999847
4269,20,2024-Q1,3.309999943,5.929999828,8.369999886,4.059999943,201569.8906,66.27999878
4270,20,2024-Q2,3.839999914,4.980000019,4.079999924,4.579999924,230929.0469,67.20999908
4271,20,2024-Q3,6.46999979,4.980000019,4.130000114,4.889999866,165262.6875,67.75
4272,20,2024-Q4,5.179999828,4.559999943,8.819999695,4.71999979,177154.9063,62.95000076
4273,8,2019-Q1,6.309999943,3.670000076,2.890000105,5.010000229,346869.5938,94.87000275
4274,8,2019-Q2,7.130000114,5.03000021,2.519999981,4.460000038,225072.9844,93.48999786
4275,8,2019-Q3,8.479999542,3.49000001,2.75999999,4.28000021,349422.375,86.72000122
4276,8,2019-Q4,7.210000038,3.640000105,4.610000134,5.360000134,371439.6875,83.30999756
4277,8,2020-Q1,5.320000172,4.170000076,3.619999886,6.260000229,339737.0625,80.80999756
4278,8,2020-Q2,4.389999866,4.739999771,4.820000172,4.210000038,232456.4375,87.94000244
4279,8,2020-Q3,4.840000153,3.319999933,6.360000134,5.739999771,397012.2813,87.16000366
4280,8,2020-Q4,4.010000229,3.349999905,6.989999771,6.199999809,269404.9375,91.26000214
4281,8,2021-Q1,7.150000095,4.670000076,2.480000019,6.300000191,349828.7813,88.11000061
4282,8,2021-Q2,4.880000114,5.710000038,2.599999905,4.309999943,342997.8125,87.16999817
4283,8,2021-Q3,5.53000021,3.319999933,4.78000021,4.289999962,233963.6406,86.48000336
4284,8,2021-Q4,4.960000038,3.809999943,2.650000095,6.889999866,359018.2188,88.66000366
4285,8,2022-Q1,7.71999979,3.170000076,3.420000076,4.440000057,324911.875,88.77999878
4286,8,2022-Q2,6.320000172,4.409999847,4.789999962,4.210000038,398765.0313,91.06999969
4287,8,2022-Q3,7.949999809,3.700000048,3.329999924,5.800000191,311166.7188,85.11000061
4288,8,2022-Q4,8.470000267,4.840000153,4.590000153,4.179999828,385156.1875,87.29000092
4289,8,2023-Q1,6.920000076,4.670000076,4.099999905,5.869999886,260729.4375,94.25
4290,8,2023-Q2,7.190000057,4.5,3.24000001,6.460000038,239507.8281,93.05999756
4291,8,2023-Q3,8.600000381,3.049999952,4.139999866,4.650000095,268038.5625,93.34999847
4292,8,2023-Q4,6.75,3.170000076,4.789999962,4.170000076,324767.375,83.84999847
4293,8,2024-Q1,7.320000172,4.360000134,4.190000057,6.590000153,337879.2813,90.87000275
4294,8,2024-Q2,7.039999962,5.920000076,3.829999924,6.059999943,334728.625,82.88999939
4295,8,2024-Q3,8.399999619,3.059999943,4.130000114,4.440000057,221296.6563,85.91999817
4296,8,2024-Q4,6.019999981,5.889999866,3.559999943,5.300000191,389528.7188,86.12999725
4297,27,2019-Q1,4.349999905,5.949999809,9.220000267,4.239999771,213113.6406,73.55999756
4298,27,2019-Q2,4.139999866,6.480000019,8.140000343,4.190000057,153058.3438,79.40000153
4299,27,2019-Q3,5.5,4.829999924,8.840000153,3.430000067,225202.3594,76.23000336
4300,27,2019-Q4,4.019999981,4.28000021,4.820000172,4.03000021,129045.1172,79.41000366
4301,27,2020-Q1,3.670000076,7.170000076,12.65999985,3.230000019,199341.9063,76.52999878
4302,27,2020-Q2,2.50999999,5.519999981,12.56999969,3.329999924,128835.9219,72.27999878
4303,27,2020-Q3,2.940000057,5.760000229,6.110000134,3.160000086,185186.6563,62.20000076
4304,27,2020-Q4,3.519999981,5.099999905,10.80000019,3.950000048,144364.0938,71.87999725
