geo_id,city_id,population_total,population_18_35,higher_education_enrollment,average_household_income,unemploment_rate,literacy_rate,number_of_colleges
4196,1030,781227,264786,40743,626954.6875,7.829999924,86.12000275,23
4197,1019,521440,143713,29000,393192.3438,5.059999943,73.12000275,13
4198,1027,125801,33656,5514,568699.625,8.109999657,76.61000061,5
4199,1018,1771093,502080,111743,754820.75,7.260000229,77.34999847,40
4200,1012,785660,208626,33439,887258.375,4.840000153,86.29000092,56
4201,1019,320790,97639,15940,538606.75,11.85999966,70.65000153,7
4202,1027,593226,168516,31127,392234.875,11.23999977,75.08999634,10
4203,1025,681496,226701,46386,388679.7813,6.099999905,69.33000183,22
4204,1023,790010,216360,44385,300595.0625,11.5,77.75,23
4205,1014,952388,260956,54668,564103.8125,4.079999924,77.06999969,22
4206,1019,403141,133288,23671,309219,7.28000021,67.19999695,24
4207,1013,2529041,785662,188365,528822.5,5.409999847,79.40000153,30
4208,1018,572271,173068,38628,565855.875,4.550000191,81.18000031,25
4209,1029,2256926,757062,154370,914274.5625,4.329999924,88.77999878,115
4210,1008,530473,166262,38122,610442.8125,4.380000114,87.62999725,59
4211,1024,776742,248679,41942,425887.3125,7.639999866,73.15000153,12
4212,1003,9206330,2760242,475565,876153.0625,5.71999979,92.45999908,91
4213,1004,9308320,2958539,596429,1142616,4.760000229,94.69999695,139
4214,1014,2591788,733250,146788,672438.125,6.409999847,75.01000214,60
4215,1006,4442817,1280875,260492,1013818.5,4.429999828,86.12999725,133
4216,1021,701794,209670,32362,495644.375,7.409999847,66.97000122,25
4217,1028,748332,213873,44469,360962.9375,10.43999958,79.62000275,7
4218,1025,389403,117165,27021,595943.0625,5.579999924,73.12999725,13
4219,1029,9232373,2559361,390911,1066375,3.440000057,88.91000366,55
4220,1021,390069,122966,28632,474246.6563,5.289999962,78.43000031,15
4221,1009,1695208,424010,79564,730772.75,4.989999771,81.08999634,44
4222,1021,622738,196812,36889,400279.0625,10.71000004,78.05000305,22
4223,1013,1141825,325728,50389,517475.125,5.599999905,82.05000305,34
4224,1026,124492,41357,6301,362442.4375,8.949999809,67.79000092,12
4225,1010,1173390,301835,58909,832192.5625,5.28000021,85.47000122,34
4226,1017,757690,201954,40391,694730.625,5.789999962,84.06999969,43
4227,1004,6618661,2129558,467864,1438164.5,5.880000114,86.80000305,66
4228,1018,1251046,345299,73745,790915.125,4.630000114,82.73000336,28
4229,1004,10347362,2842839,630540,1144882.5,4.360000134,87.31999969,75
4230,1019,505195,148561,34932,414031.25,5.820000172,79.51000214,14
4231,1022,321696,85964,14973,455914.8125,7.21999979,74.09999847,24
4232,1019,640495,210827,31824,424259.4375,6.53000021,68.36000061,22
4233,1027,454558,126901,23280,370686.875,11.72000027,72.08000183,9
4234,1001,5557094,1883998,465712,886490.5,5.630000114,92.48999786,106
4235,1016,2801292,753439,131846,848586.5,6.570000172,78.36000061,21
4236,1006,10592877,3669250,665114,1407081.125,4.820000172,87.91999817,110
4237,1029,3101141,866216,191541,1443214.875,4.670000076,85.73000336,84
4238,1019,145591,45854,8979,385265.1563,11.47000027,69.73999786,16
4239,1029,4372513,1136177,251350,821044.25,3.75999999,85.43000031,100
4240,1029,5075163,1414736,336960,1121830.375,4,94.84999847,103
4241,1024,549211,179480,30080,591487.125,10.18000031,78.98999786,10
4242,1017,1005662,262024,45223,682685.3125,7.059999943,82.80000305,30
4243,1023,518665,179921,31628,308229.9688,5.170000076,68.19999695,7
4244,1016,1920568,642695,114838,764834.4375,4.860000134,82.91000366,41
4245,1008,813908,228484,37596,593980.5,4.960000038,76.52999878,22
4246,1020,357721,112138,22801,357908.875,7.130000114,74.70999908,21
4247,1018,2357309,679117,147036,665013.5,4.929999828,77.59999847,40
4248,1021,467639,162208,30379,311237.5938,10.34000015,76.94999695,25
4249,1030,2846076,822370,205190,898164.5,7.849999905,77.72000122,25
4250,1009,617889,178266,42415,872734.0625,7.449999809,85.98999786,27
4251,1006,4248735,1364738,244346,889521.5625,4.360000134,92.25,63
4252,1026,628906,176834,28146,495000.7188,5.480000019,78.75,7
4253,1006,8416025,2865375,594685,1442159.25,5.429999828,87.95999908,111
4254,1021,303449,88606,15004,354623.9063,6.239999771,68.41000366,10
4255,1012,1062298,346301,85114,698182.1875,5.46999979,86.05000305,24
4256,1024,456225,157258,37995,349345.9063,6.349999905,77.02999878,18
4257,1004,11111675,3163920,751650,982327.625,5.380000114,89.02999878,132
4258,1015,2810572,956436,180987,764552.4375,4.510000229,87.11000061,59
4259,1012,2804293,737843,136781,566876.5625,6.829999924,75.58999634,25
4260,1027,311287,105297,24916,421635.2188,6.420000076,72.54000092,11
4261,1002,7938290,2077418,314226,1135664.125,4.110000134,88.61000061,51
4262,1019,349757,106583,19246,540858.9375,5.210000038,71.51000214,8
4263,1019,298923,76953,18695,335145.8438,7.889999866,75.01000214,12
4264,1027,637983,215366,33217,505433.625,6.019999981,73.73000336,11
4265,1006,6948752,2304881,418440,1095260.875,4.039999962,89.86000061,79
4266,1012,2679739,862678,154267,515917.8125,5.170000076,87.69999695,40
4267,1021,185165,46791,9882,487478.4063,6.590000153,79.18000031,14
4268,1024,407353,141736,21691,499075.5938,6.619999886,79.11000061,5
4269,1026,501667,171214,34284,307285.1875,8.510000229,77.58999634,17
4270,1007,4903511,1504301,270676,992384.125,3.690000057,85.98999786,84
4271,1028,254423,84364,17301,435786.6875,9.25,76.81999969,21
4272,1003,8430253,2132211,403335,1275456.625,5.699999809,90.18000031,143
4273,1028,744803,231944,41818,577264.875,11.55000019,71.91000366,20
4274,1003,7642715,2300365,427037,832625.875,5.400000095,85.05999756,103
4275,1020,467573,153347,37428,417994.2813,10.67000008,73.15000153,12
4276,1013,1724941,464605,107499,597803.375,5.730000019,87.5,54
4277,1029,9164644,3160543,676918,1097073.5,4.590000153,94.13999939,86
4278,1030,2186938,631534,111740,558865.375,6.610000134,85.23999786,52
4279,1026,725217,242540,53731,568623.6875,9.43999958,74.37000275,9
4280,1003,6145755,1654293,270009,1482550.125,3.319999933,90.77999878,87
4281,1012,1998310,647500,108648,729552.4375,4.050000191,75.87999725,37
4282,1027,504808,146784,32074,566409,8,73.23000336,5
4283,1005,8604641,2821848,477198,929565.625,3.109999895,92.27999878,89
4284,1001,5135653,1718718,277029,1319405.625,5.829999924,91.33999634,132
4285,1025,501819,127659,20990,524088.7188,7.079999924,73.83000183,18
4286,1001,10689935,3591292,864491,1174844.875,3.319999933,88.65000153,72
4287,1008,725369,204772,48734,589900.3125,4.849999905,82.43000031,41
4288,1015,2450093,726385,142281,625859.375,6.019999981,79.91999817,56
4289,1016,1340279,451256,88617,742139.8125,7.489999771,85.83000183,33
4290,1020,483331,146984,29146,476425.2813,11.47999954,71.73000336,10
4291,1001,2418300,735321,129315,1089916.875,3.380000114,86.48999786,85
4292,1016,2654072,768009,151147,748917.5625,7.179999828,85.19000244,48
4293,1016,1650926,433941,77376,647882.875,5.269999981,82.44000244,40
4294,1019,216947,55731,8995,409332.0938,10.21000004,78.34999847,18
4295,1004,3656945,1120527,235900,1344899.25,3.980000019,89.01999664,91
4296,1006,6214784,1684608,314781,1453769.5,3.75,89.23000336,80
4297,1026,257447,87581,20869,539384.6875,7.039999962,75.94999695,25
4298,1003,9097739,2639408,418133,1353997,3.450000048,89.98000336,142
4299,1013,1255674,328202,81884,791897.9375,6.159999847,84.36000061,44
4300,1020,133946,46619,9283,308124.5938,6.130000114,77.38999939,18
4301,1012,2516122,723483,162411,840073.8125,5.460000038,77.79000092,36
4302,1005,10678742,3417376,773229,1086246.125,4.639999866,85.27999878,69
4303,1008,874393,304987,61604,885865.875,7.760000229,86.63999939,29
4304,1006,7984837,2427166,542892,1345513.375,4.449999809,87.23000336,77
4305,1014,2253785,706465,162426,693347.3125,7.46999979,84.77999878,39
4306,1005,6234448,2162498,386031,818841.6875,3.220000029,88.73999786,71
4307,1009,2717869,924840,171421,671566.625,5.289999962,81.27999878,59
4308,1018,728023,226037,49273,500037.5938,6.21999979,79.84999847,28
4309,1019,667242,187113,40362,447932.1875,10.35000038,72.90000153,10
4310,1007,7458240,2329152,526363,1214100.875,3.599999905,94.73000336,100
4311,1023,295567,91305,21422,416939.125,11.01000023,74.41999817,24
4312,1008,1970354,537136,130819,680240.25,5.199999809,85.12000275,37
4313,1024,685032,214151,35113,411147.8125,11.31999969,79.30999756,10
4314,1023,728277,205857,35236,324709.625,5.679999828,65.73999786,25
4315,1009,1663867,445451,100207,670015.75,6.920000076,78.62000275,45
4316,1020,519536,136713,27866,353821.7813,10.86999989,74.37999725,8
4317,1024,557681,184042,44734,500903.6875,5.800000191,74.79000092,14
4318,1021,558295,141050,26995,549365.875,5.5,77.27999878,9
4319,1013,2434010,690904,113013,852965.75,6.630000114,82.41999817,51
4320,1024,654928,177801,37027,318798.2813,9.550000191,69.90000153,25
4321,1003,5033762,1720731,366830,852458.4375,5.260000229,91.61000061,130
4322,1017,2658622,667309,145873,781028.6875,5.050000191,78.54000092,33
4323,1021,109556,29722,6774,336158.875,7.46999979,74.63999939,7
4324,1013,2308078,784621,155867,539175.1875,4.610000134,81.13999939,35
4325,1025,571286,153721,31529,548332.875,7.699999809,67.13999939,10
4326,1001,2573071,768207,162625,1104834,3.230000019,91.44000244,91
4327,1028,749804,241254,49577,355946.625,7.639999866,69.80000305,15
4328,1025,154737,49821,10348,309907.5625,11.63000011,78.68000031,12
4329,1027,474792,137481,21332,358976.3125,6.28000021,70.55999756,19
4330,1012,1059334,350037,71872,812722.25,6.5,79.93000031,37
4331,1016,1935284,656667,111164,681846.0625,5.369999886,84.62000275,43
4332,1030,2652876,822617,200977,764565.8125,5.940000057,85.26999664,49
4333,1015,1320948,338026,63731,673240,5.130000114,83.80999756,29
4334,1016,1987354,608939,126938,678619.375,7.150000095,81.31999969,54
4335,1012,623646,167458,29074,596903.125,4.710000038,85.41000366,20
4336,1005,11612550,3673536,744931,1227814.375,5.940000057,86.54000092,129
4337,1004,3982774,1207334,279352,1340818.875,5.360000134,90.25,88
4338,1003,4675067,1412664,288106,921884.375,4.960000038,91.86000061,78
4339,1029,9717269,2600699,563797,1313441.75,3.589999914,86.80000305,143
4340,1030,738591,235903,52907,533635.875,6.96999979,84.22000122,56
4341,1028,633159,166817,32745,383499.5938,8.170000076,66.02999878,20
4342,1014,2940879,966279,170283,596589.0625,6.590000153,83.87000275,38
4343,1011,1960046,589324,119808,700965.5,5.460000038,79.66999817,44
4344,1012,2184054,714898,156020,693539.125,4.329999924,87.81999969,26
4345,1008,2046951,608642,133098,658134.0625,4.079999924,83.55999756,42
4346,1014,1536600,488591,88883,758454,7.820000172,81.76999664,24
4347,1023,157308,45206,8650,504778.1875,9.06000042,70.40000153,21
4348,1009,1670870,498201,102460,874241.4375,6.429999828,85.08999634,29
4349,1014,2180102,583576,101323,525720.25,5.420000076,85.30999756,40
4350,1019,145011,46735,9321,319633.8438,5.820000172,70.54000092,13
4351,1021,249971,83436,18667,474657.125,5.210000038,78.26999664,9
4352,1022,655821,183806,44598,358421.1563,9.270000458,70.80999756,18
4353,1025,712936,206656,42816,360815.9063,5.150000095,74.84999847,10
4354,1028,467878,160976,24883,446499.25,5.059999943,71.36000061,14
4355,1028,205827,68582,11588,468080.3438,8.539999962,74.12999725,19
4356,1002,5494257,1896446,474021,1435895.75,3.329999924,87.37999725,53
4357,1011,1053996,320740,77231,543240.75,5.210000038,83.94000244,29
4358,1004,10596849,3285558,750231,1245439.375,5.71999979,88.04000092,110
4359,1024,472223,150725,34562,491705.875,7.869999886,73.84999847,10
4360,1002,11826739,3428766,770801,1004754.125,4.800000191,89.83999634,102
4361,1026,548481,183464,43402,411873.5625,8.640000343,71.91999817,20
4362,1029,7439534,2275890,514767,1126015.375,4.130000114,85.75,117
4363,1018,1048709,361381,56867,602103,6.289999962,80.25,31
4364,1008,2268540,615064,100733,522545.5,5.730000019,85.94000244,24
4365,1026,390145,133297,21068,592101.5625,5.900000095,79.26999664,18
4366,1011,2853020,874294,206554,819215.75,7.260000229,81.30999756,35
4367,1027,641580,173279,32674,485947.1875,7.46999979,74.63999939,22
4368,1010,1244888,339219,52101,776521.0625,4.079999924,78.12000275,21
4369,1010,2702760,926594,141951,632226.5,7.800000191,86.16000366,21
4370,1013,697733,230797,36853,877990.4375,5.409999847,75.61000061,26
4371,1009,1236967,353046,77385,876696.9375,5.670000076,83.29000092,24
4372,1030,940170,311100,62686,658864.625,6.980000019,84.26999664,40
4373,1002,4270193,1288837,297660,1064496.125,3.720000029,89.12000275,134
4374,1012,1106909,307193,63284,656951.9375,5.269999981,76.98999786,60
4375,1019,379217,123445,30331,379812.4063,7.960000038,77.36000061,6
4376,1003,2011826,657518,158589,1433256.75,5.360000134,90.04000092,77
4377,1011,1084577,322563,69440,868033.25,7.559999943,87.77999878,54
4378,1014,1972403,641249,155269,620243.875,7.920000076,83.06999969,47
4379,1001,8726585,2696238,407796,960816.3125,3.039999962,94.31999969,101
4380,1009,2991447,835519,149316,640919.875,7.539999962,83.18000031,31
4381,1001,9219795,2777528,559692,1154346.375,3.089999914,90.80999756,131
4382,1014,1132472,371805,80706,529775.9375,6.059999943,75.68000031,48
4383,1005,4649223,1437990,318435,1056656.5,4.630000114,89.04000092,55
4384,1020,403629,137406,33218,550276,7.289999962,73.45999908,9
4385,1019,143864,38524,6551,445674.2813,9.470000267,69.98000336,25
4386,1014,2216866,713773,168455,854421,6.179999828,82.84999847,43
4387,1025,171802,50618,9807,517360.9688,9.539999962,77.69999695,16
4388,1010,1971372,509393,105317,771316.5,5.480000019,83.51000214,36
4389,1009,1148773,295227,67605,714911.9375,6.360000134,80.34999847,28
4390,1005,6857814,1937063,480760,1078945.25,3.309999943,91.34999847,133
4391,1010,2605006,724349,127915,589697.125,4.880000114,77.94999695,27
4392,1026,116130,40011,8192,566829.625,6.210000038,67.5,20
4393,1014,877504,286086,51911,676678.25,6.110000134,81.97000122,59
4394,1022,671445,182578,43907,401082.8125,11.52999973,72.23000336,17
4395,1021,214318,66349,11032,524540.3125,9.760000229,73.02999878,15
4396,1028,723474,247480,38645,436320.5,11.67000008,73.48999786,8
4397,1002,4043618,1328189,207386,1469412.25,4.900000095,93.16000366,113
4398,1009,994973,331104,74312,764907.0625,6.050000191,81.69000244,25
4399,1023,726268,217479,46427,551293.8125,6.239999771,75.19999695,11
4400,1013,1557815,485539,74020,514608.0625,6.579999924,80.19000244,60
4401,1013,831119,257487,61994,533675.625,7.210000038,75.08000183,40
4402,1024,155266,49119,9180,441057.125,9.949999809,79.84999847,15
4403,1019,750790,235714,36956,547604.3125,9.18999958,69.12000275,7
4404,1011,2262337,572331,113537,713741.75,4.159999847,77.43000031,38
4405,1019,727428,207167,51765,497148.25,5.309999943,77.29000092,13
4406,1025,328664,112474,23124,425881.5938,9.5,67.59999847,10
4407,1009,1940255,550198,127188,593860.6875,5.440000057,87.44999695,55
4408,1021,119198,31226,7118,364842.0625,8.649999619,69.79000092,20
4409,1022,528661,155188,37567,582296,6.28000021,76.56999969,8
4410,1017,1950935,613567,152650,766995.1875,5.239999771,78.11000061,28
4411,1027,753647,245079,55102,369746.5938,11.02999973,65.63999939,5
4412,1013,2670525,928449,166077,693775.3125,6.679999828,84.47000122,20
4413,1012,821286,256682,54282,799843.6875,7.110000134,77.13999939,60
4414,1023,777567,246005,59117,307071.4063,8.140000343,76.91999817,7
4415,1025,380048,112579,23648,541848.3125,11.72999954,78.31999969,18
4416,1006,9823485,3343318,624425,1240497.125,4.190000057,94.41999817,110
4417,1023,231777,75648,12457,502804.0938,9.859999657,70.41999817,15
4418,1020,476952,138872,26373,457321.875,5.900000095,74.70999908,20
4419,1026,173994,59448,13089,520905.25,8.75,72.26999664,23
4420,1028,223882,62086,11000,556997.8125,6.849999905,76.31999969,18
4421,1021,767184,254171,57093,391244.4375,11.69999981,75.08999634,20
4422,1010,594848,186669,31125,622880,4.730000019,84.87999725,53
4423,1001,8406966,2377351,420794,1125673.25,5.119999886,89.01000214,79
4424,1030,2979458,828755,195052,808303.875,5.010000229,80.16000366,36
4425,1006,10088850,2724617,504682,1304540.5,3.25999999,93.87999725,65
4426,1014,2985646,749242,164622,627526,7.650000095,78.41999817,51
4427,1023,567190,143919,23797,581612.8125,7.150000095,68.73999786,22
4428,1017,1753275,544410,135880,520786.5313,6.829999924,75.80000305,36
4429,1012,965706,263042,39766,716798.875,6.510000229,83.73999786,50
4430,1022,754884,215804,37665,406015.5313,9.899999619,73.25,13
4431,1012,1109549,288165,50145,676173.75,4.150000095,76.45999908,31
4432,1001,8571674,2726727,442344,1022675.75,4.429999828,86.13999939,114
4433,1014,1838948,553254,129893,725589.0625,6.380000114,81.48999786,25
4434,1006,9227804,2603511,468368,1011725.125,4.360000134,88.69999695,52
4435,1017,1260857,387404,74733,882722.4375,4.949999809,77.22000122,37
4436,1010,1237941,388489,68990,861047.8125,7.460000038,82.94999695,34
4437,1018,1083487,306925,65769,643530,6.820000172,81.15000153,53
4438,1020,103053,35316,6144,316315.8125,9.770000458,65.5,7
4439,1003,4024336,1251989,280508,850511.25,4.010000229,94.01000214,93
4440,1011,902871,233665,37933,523087.9375,7.53000021,80.36000061,53
4441,1026,259706,68302,16177,511521.9375,10.15999985,78.91000366,9
4442,1002,5880352,1636711,372352,1262880.625,5.449999809,94.79000092,87
4443,1011,2969822,1002600,180083,786389.3125,6.820000172,85.91000366,43
4444,1014,2839540,942313,147459,530963.375,5.480000019,81.26000214,39
4445,1030,2739015,939907,160240,744259.5625,7.039999962,76.01000214,48
4446,1024,380718,104170,23899,492419.0313,5.420000076,73.58000183,18
4447,1001,11589660,3289934,742123,1303641.875,5.110000134,87.26999664,54
4448,1011,1258077,430115,71168,605511.25,6.210000038,78.73999786,60
4449,1014,1731576,496238,100897,704773.5625,6.269999981,76.37999725,30
4450,1009,2192773,658614,120674,652156.875,6.190000057,87.30999756,20
4451,1013,1804561,547198,97784,524211.9688,4.440000057,79.20999908,37
4452,1003,4430994,1543272,234833,1336301.875,5.440000057,94.70999908,138
4453,1028,260050,77739,18213,461719.1563,6.53000021,79.90000153,19
4454,1009,2492244,667131,107144,624810.6875,6.650000095,80.80000305,48
4455,1002,6695840,1743900,333310,1108884.5,5.099999905,93.83999634,108
4456,1026,348165,117462,24788,462667.1563,9.470000267,68.69000244,14
4457,1016,2409881,732704,138053,682897.4375,4.940000057,81.69000244,45
4458,1019,367107,95037,22502,421170.875,10.61999989,70.30999756,7
4459,1011,1659387,467023,105935,805091.625,5.789999962,77.54000092,30
4460,1030,2668511,885801,173525,534872.4375,4.650000095,87.88999939,45
4461,1001,6446413,1688745,276661,1334318.25,3.980000019,86.04000092,66
4462,1001,3512459,1143622,252324,1289407.5,4.420000076,85.30999756,150
4463,1010,2665246,846092,130154,680622.3125,4.159999847,82.5,34
4464,1009,2856070,847351,131205,717617.625,5.71999979,82.47000122,54
4465,1022,171308,51383,10347,357474.2188,7.099999905,73.59999847,10
4466,1022,508122,172686,30227,480762.4063,6.059999943,77.30999756,9
4467,1021,481659,162696,39159,523714.4688,5.400000095,75.83000183,18
4468,1024,150054,39408,7793,471833.75,6.639999866,71.47000122,18
4469,1028,504467,151420,27008,371403.0625,7.28000021,67.15000153,6
4470,1019,631711,172888,32823,576947.8125,8.56000042,75.5,25
4471,1009,2139654,601457,115596,882336.9375,4.25,76.91999817,33
4472,1019,660406,190815,43328,364861.4063,7.980000019,72.45999908,17
4473,1011,2592925,703416,111874,845409.75,5.039999962,78.76000214,60
4474,1006,2942457,936258,202400,923913.8125,4.460000038,93.37000275,97
4475,1023,328800,84391,17260,490390.7813,10.02999973,79.09999847,7
4476,1027,119993,34849,8010,595382.3125,6.300000191,71.15000153,21
4477,1007,3254876,819202,169764,811318.875,4.739999771,94.08000183,134
4478,1023,314710,98850,20013,445044.625,9.149999619,79.37000275,10
4479,1004,5793667,1791870,303962,1215729.25,5.579999924,92.25,133
4480,1022,267961,86848,19450,580078,10.60000038,76.58000183,18
4481,1004,9054641,2418593,495653,1076565.375,4.940000057,92.86000061,59
4482,1012,1137954,366359,79410,860568.9375,4.489999771,80.61000061,20
4483,1017,1185109,335703,56653,539971.25,4.309999943,85.37000275,53
4484,1002,6243038,1996548,461232,1314114.5,3.859999895,86.91000366,90
4485,1008,2861653,942982,172930,682166.75,4.320000172,75.95999908,52
4486,1029,10874463,3436650,826094,829420.375,4.03000021,85.87000275,86
4487,1009,661574,216975,40141,585205.625,4.190000057,79.13999939,59
4488,1028,741160,241036,48190,591882.875,9.149999619,78.56999969,9
4489,1026,224978,77193,18736,394570.9375,6.869999886,76.59999847,7
4490,1017,2009815,562047,122589,725444.875,5.900000095,87.19000244,28
4491,1009,1972621,679716,123504,771657.9375,7.360000134,76.15000153,20
4492,1018,2100076,730337,123355,855503.9375,7.630000114,76.06999969,59
4493,1026,503316,139931,28276,566983.75,8.130000114,70.72000122,10
4494,1021,483831,157836,34475,427314.0938,9.489999771,66.27999878,19
4495,1026,248709,84933,20095,423288.375,8.279999733,73.87000275,21
4496,1007,4671673,1336686,286690,1244200.875,3.859999895,93.52999878,83
4497,1024,467918,127711,24275,348091.4063,9.56000042,78.23999786,24
4498,1003,10326581,3052382,616482,873745.5625,3.400000095,86.16000366,142
4499,1001,5211166,1763602,374988,1229353.25,4.210000038,86.48000336,54
4500,1012,2718511,737308,156415,782225.375,5.5,76.59999847,56
4501,1024,375077,111483,21333,383405.0313,8.609999657,71.12999725,24
4502,1014,2640931,784758,146215,848451.5,5.269999981,78.44999695,22
4503,1017,1410366,403112,78601,631448.5,6.829999924,78.73999786,35
4504,1010,793350,265498,62326,708392.0625,4.610000134,86.69000244,26
4505,1024,322839,96927,16619,379802.0625,6.639999866,76.98000336,19
4506,1012,1555165,517864,120670,594455.4375,5.960000038,80.04000092,31
4507,1002,8168937,2615795,602332,962368.25,3.079999924,93.98999786,92
4508,1023,568629,145153,24729,538268.375,5.019999981,65.80000305,12
4509,1013,2148127,691349,107839,735513.0625,6.340000153,77.68000031,24
4510,1010,1610135,493677,122619,831234.875,4.110000134,78.19999695,31
4511,1020,175788,49771,12039,585602.75,8.170000076,76.80999756,12
4512,1014,1859187,554358,98641,694655.6875,4.269999981,87.34999847,60
4513,1011,1218460,320631,76295,608728.4375,5,77.55000305,53
4514,1008,1144034,359004,54620,735190.0625,5.420000076,86.80000305,43
4515,1016,1476650,448316,78286,805569.0625,5.639999866,77.09999847,48
4516,1016,2106543,703399,149468,824821.25,6.019999981,85.90000153,29
4517,1012,1365263,347030,69900,587618,7.639999866,78.01999664,24
4518,1019,496203,127049,21605,570126,11.81999969,68.76999664,21
4519,1019,133561,33961,7289,520816.7188,9.920000076,65.18000031,12
4520,1023,496288,127203,29532,359593.875,11.86999989,74.18000031,17
4521,1004,2662625,868313,137750,1235239.25,5.320000172,86.58999634,91
4522,1027,224335,77514,16688,503691.8125,10.52000046,66.02999878,20
4523,1015,2287691,604863,125275,531815,6.090000153,82.51000214,28
4524,1013,2411150,800203,188186,719386.4375,4.690000057,79.70999908,26
4525,1028,573380,165248,28883,530635.25,10.06999969,75.98000336,18
4526,1019,111169,30153,5560,561705.3125,8.170000076,70.55999756,24
4527,1019,520086,151972,23577,354239.625,8.699999809,70.05000305,7
4528,1006,8232993,2565679,517314,1005218.813,3.789999962,92.15000153,140
4529,1001,9734570,2850255,654583,1404985,5.550000191,85.51999664,131
4530,1007,8198752,2544013,461347,1275800,3.690000057,88.59999847,54
4531,1012,2629767,816622,154656,528437.625,7.989999771,84.15000153,55
4532,1022,101662,25741,4682,351790.1563,10.35999966,70.01000214,14
4533,1013,2566140,653779,145423,787936.3125,6.170000076,78.08999634,35
4534,1022,534203,180335,35721,461937.625,5.909999847,66.37999725,10
4535,1023,782077,223121,43911,513300.2813,8.029999733,70.56999969,21
4536,1002,10527891,3608485,617588,1466828.5,4.639999866,93.66999817,82
4537,1004,11720884,3890843,699023,1072421.125,4.550000191,91.16000366,51
4538,1010,1115584,381351,59426,743752.75,6.590000153,75.05000305,33
4539,1014,1143846,320697,72411,714597.5625,7.460000038,87.68000031,20
4540,1002,8808256,2933090,655540,1050242.25,3.299999952,94.12000275,149
4541,1003,9772404,2610082,536311,1113633.375,5.789999962,85.58999634,99
4542,1001,10779250,3344976,696847,1196961,4.71999979,91.05000305,60
4543,1028,268758,89988,19371,557792.125,7.349999905,76.13999939,17
4544,1008,1543857,406168,66107,844247.75,4.230000019,75.44000244,48
4545,1028,325253,85123,21070,432399.1875,8.420000076,76.06999969,6
4546,1029,11213856,3512466,758074,1014805.75,3.880000114,87.94000244,94
4547,1030,2286453,630693,145849,837054.4375,5.429999828,80.06999969,22
4548,1020,687340,226565,49512,427610.4063,10.56000042,66.97000122,8
4549,1011,1557875,447768,106013,843380.125,5.920000076,85.09999847,50
4550,1029,5817723,1673113,344855,1294156.125,5.260000229,87.33000183,144
4551,1006,2924842,851598,199392,989047.1875,3.519999981,89.19000244,87
4552,1027,737988,187268,39740,563439.1875,10.10000038,67.58999634,9
4553,1006,8648993,2467132,585379,1056976.625,5.5,91.41000366,101
4554,1010,2899865,772372,144244,649035.0625,7.460000038,75.11000061,58
4555,1030,726795,250706,53972,598758.0625,4.230000019,80.68000031,47
4556,1006,2691679,887186,134870,915832.125,3.769999981,90.15000153,53
4557,1014,1728056,577472,117503,504584.0938,4.869999886,75.93000031,50
4558,1010,1229681,392816,93077,593535.625,6.019999981,87.41000366,24
4559,1024,160744,54002,8365,431084.5938,8.199999809,67.16999817,25
4560,1029,8942690,3105960,726878,1012151.938,5.71999979,88.43000031,50
4561,1018,2544733,700876,165693,872183,5.630000114,85.05000305,31
4562,1003,6220780,1841951,438315,997285.5625,4.730000019,88.93000031,101
4563,1012,504195,143597,22614,582305.5625,5.099999905,86.55000305,51
4564,1027,648148,174269,26561,337730.9688,10.28999996,76.29000092,12
4565,1002,9828728,2692015,565765,1180787,3.839999914,87.69999695,123
4566,1023,785560,215322,47526,552408.9375,6.309999943,68.76000214,21
4567,1028,683159,225220,49655,459370.8125,7.460000038,68.73999786,20
4568,1013,2978310,1007606,182293,759753.25,5.420000076,81.05000305,35
4569,1028,392569,127109,30263,332819.7813,7.309999943,69.12000275,17
4570,1029,3913895,1117382,275577,1417996.75,4.28000021,91.15000153,106
4571,1019,578766,187290,37207,488194.625,5.269999981,78.38999939,17
4572,1016,2408886,761856,127761,778094.625,6.739999771,80.73000336,29
4573,1015,1922598,579941,144027,632676.8125,7.159999847,86.56999969,23
4574,1017,827161,236204,44612,818336.125,4.75,83.48000336,23
4575,1024,293865,96419,16551,346350.1875,5.760000229,77.23999786,17
4576,1030,2324783,787489,151510,682835,6.889999866,79.61000061,20
4577,1023,404152,115426,19230,481175.5313,9.479999542,79.48000336,14
4578,1019,370207,126601,28440,311333.4063,8.579999924,68.84999847,14
4579,1012,2346605,634332,143614,532797.1875,4.25,79.01999664,50
4580,1007,2072569,551303,90009,950181.3125,3.170000076,88.41000366,95
4581,1012,1429795,407108,96318,546228.0625,4.449999809,78.90000153,57
4582,1001,2107035,537518,109657,1073413.5,5.03000021,90.87000275,129
4583,1030,2065768,659252,160171,587163.5625,4.690000057,85.12000275,28
4584,1024,141710,38746,9436,326864.875,8.010000229,71.88999939,20
4585,1026,293300,85418,17861,435697.5313,11.17000008,70.91999817,19
4586,1011,736453,198608,30683,861425.375,5.989999771,87.58999634,36
4587,1010,1987397,676642,113116,850869.75,5.21999979,78.05000305,26
4588,1027,145844,44100,10837,379783.8438,8.43999958,72.34999847,10
4589,1011,1210528,383716,74617,765262.0625,6.070000172,79.97000122,54
4590,1003,6466350,1922290,351607,1318734.375,3.50999999,89.29000092,76
4591,1014,2450937,823440,184152,621087.3125,5.929999828,79.80000305,59
