institution_id,institution_name,city_id,institution_type,establishment_year,total_students,average_course_fee,placement_rate,accreditation_status
4332,Government Engineering Institute,1015,Institute,1969,7064,185476.1719,62.06000137,NAAC B+
4333,Central Technology College,1017,College,1960,4253,368623.3438,64.33999634,NBA Accredited
4334,Regional Medical University,1010,University,2000,4212,117286.8594,NULL,NAAC A+
4335,Modern Commerce College,1017,College,1966,4530,347958.375,59.56999969,NAAC B+
4336,National Management Institute,1029,Institute,1985,10449,383624.1875,87.98000336,NAAC B
4337,Advanced Technology University,1016,University,1974,5322,172253.0156,72.87000275,NAAC A
4338,Central Medical College,1013,College,2012,10997,131551.8438,83.36000061,NAAC A
4339,National Law University,1027,University,1977,3932,122125.8281,68.12000275,NAAC A
4340,Advanced Management University,1022,University,1974,4775,174819.5469,60.68999863,NBA Accredited
4341,Government Arts & Science University,1014,University,1968,3816,244621.9375,75.16000366,NBA Accredited
4342,State Commerce University,1030,University,1967,8981,250839.0625,70.66000366,NAAC B
4343,Government Arts & Science University,1002,University,2011,17020,381801.5938,85.52999878,NAAC B+
4344,Modern Law University,1020,University,2018,2230,121396.7109,37,Not Accredited
4345,Advanced Management College,1023,College,1982,4066,77212.78125,50.22999954,NAAC A+
4346,Premier Management University,1025,University,2006,5950,243348.1875,44.36999893,UGC Recognized
4347,Regional Management University,1024,University,2017,4270,243944.8125,54.09999847,NAAC A+
4348,Advanced Engineering Institute,1023,Institute,1971,5491,229927.25,41.43000031,NAAC B
4349,Regional Law Institute,1001,Institute,1969,7499,657782.5,88.69000244,AICTE Approved
4350,Modern Commerce University,1019,University,1974,2653,81044.60938,36.99000168,NAAC B
4351,National Arts & Science Institute,1021,Institute,2020,3149,199481.3438,45.58000183,NAAC B+
4352,Regional Engineering College,1006,College,1964,7876,460363.625,83.04000092,NAAC B
4353,Premier Commerce College,1001,College,2008,13963,335112.3438,77.81999969,NAAC A
4354,Premier Management University,1015,University,1962,3353,159552.2656,73.04000092,AICTE Approved
4355,Regional Arts & Science College,1013,College,2018,6001,320438.4063,79.23000336,NAAC B
4356,Central Arts & Science University,1007,University,1968,6890,417694.125,79.68000031,Not Accredited
4357,National Management College,1027,College,2001,4425,70997.04688,69.25,Not Accredited
4358,State Medical University,1002,University,1965,14833,525312,NULL,NAAC B
4359,Modern Technology University,1030,University,1962,2801,250208.0156,66.84999847,Not Accredited
4360,Central Management University,1026,University,1990,1227,122646.5234,63.31000137,NBA Accredited
4361,Premier Management University,1001,University,1988,8646,734542.6875,85.38999939,NBA Accredited
4362,Regional Commerce College,1021,College,2013,5969,125771.3516,56.63000107,AICTE Approved
4363,Indian Arts & Science University,1002,University,2006,8516,561360.3125,78.36000061,NAAC A
4364,National Engineering Institute,1005,Institute,1982,19239,500932.3438,74.08999634,NBA Accredited
4365,Indian Technology College,1002,College,2007,15058,329027,86.41000366,NAAC A
4366,Government Engineering University,1016,University,2005,9746,130684.2969,66.19000244,NAAC B
4367,Government Medical College,1009,College,1964,11500,250797.2188,72.55999756,UGC Recognized
4368,Indian Medical University,1027,University,2018,3222,183272.2969,67.5,NAAC A+
4369,Premier Management University,1013,University,2011,3365,285377.7188,68.29000092,NAAC B
4370,Regional Technology College,1015,College,1996,9841,135866.3438,77.69999695,NAAC B+
4371,National Management College,1006,College,2006,17503,504055.3438,72.26999664,NBA Accredited
4372,Modern Arts & Science Institute,1009,Institute,1973,3830,199552.1719,70.51999664,NAAC B
4373,Government Arts & Science Institute,1025,Institute,1989,1754,86558.03906,NULL,NAAC B
4374,Regional Engineering College,1009,College,1972,8602,152508.1563,68,NAAC A
4375,National Engineering Institute,1003,Institute,1992,6503,556307.5,94.91000366,NAAC B+
4376,Modern Management Institute,1003,Institute,2013,10009,568545.625,79.91999817,Not Accredited
4377,Modern Medical Institute,1019,Institute,1991,4114,136943.4688,68.80999756,NBA Accredited
4378,Regional Engineering University,1006,University,1951,16391,266941.8125,81.48999786,NBA Accredited
4379,Advanced Technology Institute,1028,Institute,1995,3434,94999.07031,69.80999756,NAAC B+
4380,Premier Commerce Institute,1030,Institute,1984,2644,104184.6797,78,NAAC B+
4381,National Engineering Institute,1014,Institute,1963,2620,285703.875,74.01999664,NAAC B+
4382,Central Technology Institute,1028,Institute,1992,3920,240386.9219,63.29000092,UGC Recognized
4383,Premier Arts & Science Institute,1027,Institute,1971,1975,69051.03906,NULL,NBA Accredited
4384,Premier Medical Institute,1004,Institute,1952,18377,768593.6875,NULL,NAAC B+
4385,Modern Management College,1011,College,1968,6415,229255.7344,60.08000183,NAAC B
4386,Advanced Arts & Science College,1029,College,1955,11796,223441.8125,82.11000061,NBA Accredited
4387,State Management College,1011,College,1980,9723,182412.3438,79.69000244,NAAC B+
4388,Government Engineering Institute,1005,Institute,1965,6130,306630.6875,78.69000244,NAAC A
4389,Modern Management College,1010,College,1961,9131,123363.9609,63.22000122,NBA Accredited
4390,Premier Arts & Science University,1019,University,2006,3313,181211.8125,61.38000107,NAAC A
4391,Indian Technology College,1013,College,1977,10867,230593.375,82.01999664,UGC Recognized
4392,Regional Management Institute,1022,Institute,1988,988,112942.3984,62.72000122,NBA Accredited
4393,Central Engineering College,1004,College,2010,19376,239591.5313,77.45999908,NBA Accredited
4394,Government Medical Institute,1006,Institute,2015,15808,364536.1875,78.52999878,NAAC A+
4395,Regional Arts & Science College,1014,College,1960,8649,245806.4688,55.40000153,NBA Accredited
4396,Advanced Engineering Institute,1003,Institute,1969,22241,453222.4063,82.94999695,NAAC B+
4397,Premier Technology College,1030,College,2013,3488,247236.7969,59.97999954,NAAC B+
4398,National Medical University,1003,University,1972,17631,457000.125,84.76000214,NAAC B
4399,Modern Arts & Science Institute,1014,Institute,1976,10673,261049.0938,78.90000153,AICTE Approved
4400,National Commerce University,1023,University,2000,2217,147036.9375,39.49000168,NBA Accredited
4401,Indian Medical College,1006,College,1970,12856,320154.0313,76.48000336,NAAC B+
4402,State Commerce Institute,1008,Institute,2011,11890,147675.2969,75.37999725,UGC Recognized
4403,Government Technology Institute,1027,Institute,2015,4869,90807.82031,54.95999908,NAAC B
4404,National Law University,1004,University,1963,9591,717776.3125,85.56999969,NAAC B
4405,National Medical Institute,1003,Institute,1976,14123,735551.5,88.54000092,NAAC B
4406,Central Medical Institute,1017,Institute,1999,11578,214025.9063,72.20999908,NBA Accredited
4407,Premier Commerce University,1028,University,1984,2170,79661.5,63.47999954,NBA Accredited
4408,Central Arts & Science University,1013,University,2000,8518,309790.4375,61.36999893,NAAC B
4409,State Engineering College,1024,College,1975,4858,191601.2656,60.95000076,NBA Accredited
4410,Government Arts & Science University,1005,University,1963,14775,589623.0625,78.58999634,UGC Recognized
4411,State Engineering University,1006,University,2002,6497,327697.0625,92.40000153,NAAC B
4412,Advanced Arts & Science College,1006,College,1972,24584,274409.2188,79.58000183,NAAC B+
4413,Modern Management College,1023,College,2019,768,57364.26953,66.48999786,NAAC B
4414,Advanced Arts & Science University,1019,University,1986,3422,131271.7344,44.45000076,NAAC B
4415,Advanced Commerce Institute,1008,Institute,1992,10921,284210.0625,73.29000092,NAAC B
4416,State Technology Institute,1023,Institute,1997,5652,138845.4219,56.61000061,NAAC B+
4417,Central Commerce Institute,1013,Institute,1960,6257,367473.75,66.91999817,NAAC B
4418,Regional Technology College,1009,College,1967,9829,391566.625,77.62999725,NAAC B
4419,National Commerce Institute,1027,Institute,2015,978,168020.6563,69.12999725,NAAC B+
4420,State Arts & Science Institute,1007,Institute,1957,13080,519929.4375,74.87000275,UGC Recognized
4421,Advanced Technology College,1028,College,2000,5891,102649.5781,39.33000183,NAAC B
4422,Premier Arts & Science University,1029,University,1952,23085,428709.1875,NULL,UGC Recognized
4423,Modern Management Institute,1014,Institute,1964,5765,355536.375,77.27999878,NAAC B+
4424,State Medical College,1008,College,2005,9166,224575.625,78.02999878,NAAC A
4425,Advanced Medical University,1020,University,1980,2772,88235.65625,51.86999893,NAAC B+
4426,Advanced Technology University,1015,University,1967,3327,369832.5938,57.20999908,NAAC A+
4427,State Technology University,1024,University,1994,4708,111984.3906,59.5,NAAC B+
4428,State Management University,1002,University,1965,14654,366324.9375,89.54000092,NAAC B
4429,National Arts & Science Institute,1007,Institute,2003,18294,554353.3125,NULL,NAAC B
4430,Government Commerce Institute,1016,Institute,2005,6746,213058.1094,69.54000092,NAAC A+
4431,Regional Engineering University,1008,University,2017,5334,241853.1563,80.62000275,NAAC A
4432,Regional Medical Institute,1011,Institute,2002,7920,199204.4063,56.75,NAAC B+
4433,Regional Technology Institute,1017,Institute,1997,7493,144436.4063,84.51999664,NAAC B+
4434,Government Management College,1001,College,1966,24629,533225.6875,87.11000061,NAAC A
4435,State Arts & Science College,1003,College,2006,18095,714769,76.51999664,NBA Accredited
4436,National Medical Institute,1003,Institute,1983,11037,419979.875,NULL,NAAC B+
4437,Central Technology Institute,1026,Institute,1995,3357,191901.1563,45.97999954,NAAC A
4438,Indian Medical Institute,1014,Institute,2013,2570,374192.25,82.91000366,NAAC A
4439,Central Medical Institute,1010,Institute,1972,7962,330268.375,66.81999969,NAAC B
4440,Advanced Management Institute,1021,Institute,2007,4185,105154.6094,57.24000168,NAAC B+
4441,Central Technology College,1029,College,1959,7060,395402.6875,94.77999878,NAAC A
4442,Government Medical Institute,1018,Institute,1983,11366,118468.2891,65.26000214,NAAC A
4443,Advanced Law University,1001,University,2003,24799,665767.875,89.23999786,NAAC A+
4444,State Medical College,1008,College,1986,9341,174289.0625,60.22000122,NAAC B
4445,Modern Medical Institute,1029,Institute,2014,19530,651983.1875,92.91999817,NAAC B+
4446,Central Management College,1021,College,2000,1763,97629.78906,60.47999954,NAAC B
4447,National Medical College,1006,College,1964,22444,745366.5,76.76000214,Not Accredited
4448,Indian Law Institute,1019,Institute,1988,3741,209331.3438,37.50999832,NAAC B+
4449,Premier Commerce College,1013,College,1980,6276,246048.5313,83.41000366,NAAC B
4450,Government Law College,1007,College,1986,14004,728858.625,74.66000366,NAAC B
4451,Indian Law Institute,1021,Institute,1993,3970,102737.3906,38.84999847,NAAC B
4452,State Medical College,1016,College,2004,10646,212976.125,59.72999954,NAAC A+
4453,Government Management University,1027,University,2014,2443,103950.3281,47.06000137,NAAC B+
4454,Regional Technology Institute,1001,Institute,1963,21702,480178.5625,85.48999786,NAAC B+
4455,Indian Engineering Institute,1017,Institute,1987,3489,325547.7813,64.56999969,UGC Recognized
4456,Indian Management University,1027,University,1976,4580,86846.90625,59.79000092,NAAC B
4457,Modern Engineering College,1003,College,1967,14548,564141.25,87.48999786,NAAC A
4458,Advanced Arts & Science College,1029,College,1954,13259,360161.7813,72.54000092,NAAC B+
4459,Central Technology College,1002,College,1965,10050,278801.3125,77,NAAC B+
4460,Advanced Engineering Institute,1017,Institute,1992,11776,152893.3438,59.09000015,NBA Accredited
4461,Central Arts & Science University,1001,University,1955,17631,754046.3125,91.18000031,NAAC A
4462,State Medical Institute,1016,Institute,1997,11227,392070.9375,74.68000031,NAAC B+
4463,Central Law University,1019,University,1991,3556,123142.1016,56.56000137,NBA Accredited
4464,Regional Commerce University,1010,University,1999,3110,318980.9375,75.37000275,NBA Accredited
4465,Central Arts & Science Institute,1025,Institute,1993,5456,224440.7031,67.43000031,NAAC A+
4466,Premier Law College,1008,College,1999,2550,233813.7031,67.58000183,NBA Accredited
4467,Indian Law College,1028,College,2012,4851,95203.88281,45.72999954,AICTE Approved
4468,Premier Commerce Institute,1005,Institute,2009,5069,329664.5938,80.47000122,NAAC A
4469,National Arts & Science Institute,1008,Institute,2018,3774,201106.0156,62.54000092,NAAC A+
4470,National Engineering College,1019,College,2020,2841,241476.0938,69.94999695,AICTE Approved
4471,Government Medical University,1017,University,2004,2270,228978.1406,73.62999725,NAAC B
4472,Advanced Law Institute,1024,Institute,2014,2809,156314.375,54.75999832,NBA Accredited
4473,Premier Law Institute,1019,Institute,1992,3788,223985.6094,50.02000046,NAAC A+
4474,Central Management University,1030,University,1979,2471,390074,58.04999924,NAAC B
4475,Modern Technology Institute,1015,Institute,1997,10671,263393.2813,68.84999847,UGC Recognized
4476,State Technology Institute,1007,Institute,1965,12306,361968.9375,75.75,NAAC B+
4477,Indian Management University,1017,University,1987,8001,397976.4688,63.31999969,NAAC A
4478,Central Technology Institute,1013,Institute,1998,6318,114425.6797,77.80000305,NBA Accredited
4479,Premier Engineering College,1005,College,1968,11915,507115.9063,88.15000153,NAAC B
4480,State Arts & Science University,1030,University,1989,3970,375717.1875,84.81999969,NAAC B
4481,Advanced Technology College,1021,College,1975,1268,81491.28906,58.22999954,NBA Accredited
4482,Premier Law College,1004,College,1972,12137,796572.6875,86.44999695,NBA Accredited
4483,Regional Commerce University,1014,University,1977,11421,149999.4844,79.80000305,NAAC A+
4484,Modern Management College,1022,College,1977,1998,97946.1875,57.27999878,NAAC B
4485,National Medical Institute,1017,Institute,1981,3638,122032.5,79.44999695,NBA Accredited
4486,National Law University,1014,University,2006,4407,104579.5781,72.86000061,NAAC B+
4487,Modern Engineering College,1010,College,2012,8826,154478.2031,67.80999756,NAAC B+
4488,Government Commerce College,1028,College,1985,3586,74191.03125,53.84999847,NAAC B+
4489,Indian Engineering University,1017,University,1962,4838,114921.4609,71.87000275,NBA Accredited
4490,Central Technology University,1008,University,1984,2464,302552.0313,75.04000092,NAAC B
4491,State Arts & Science University,1014,University,2010,4084,280753.375,78.51000214,UGC Recognized
4492,Modern Engineering College,1003,College,1969,8292,516768.7188,81.69999695,NBA Accredited
4493,Advanced Commerce College,1008,College,1998,10981,307192.5938,81.54000092,Not Accredited
4494,Premier Commerce University,1023,University,2020,3192,205087.9844,53.09999847,NAAC B
4495,National Medical University,1025,University,1998,915,161085.0156,50.36000061,NAAC B+
4496,National Technology College,1020,College,1983,3186,123495.3672,69.04000092,NAAC A+
4497,National Medical College,1020,College,2002,630,230719.8125,44.29999924,NBA Accredited
4498,Regional Commerce College,1016,College,1992,5700,124134.2891,69.08999634,NAAC B
4499,Central Medical University,1026,University,1981,5121,118871.8516,62.95000076,NAAC A
4500,Advanced Management Institute,1029,Institute,1996,20622,435622.9063,86.19000244,NAAC A
4501,Indian Engineering College,1014,College,2013,3533,164385.7656,77.58999634,NBA Accredited
4502,Modern Management Institute,1002,Institute,1990,23710,532475.4375,78.16000366,NAAC B
4503,Central Engineering College,1011,College,1987,5809,183972.9219,70.44999695,UGC Recognized
4504,Government Commerce Institute,1015,Institute,1999,3854,103129,60.25999832,NBA Accredited
4505,Advanced Medical University,1024,University,1982,5519,88420.46094,46.59000015,NBA Accredited
4506,Central Medical College,1018,College,1982,11888,373634,70.36000061,UGC Recognized
4507,Regional Medical University,1012,University,2010,4210,368965.6563,77.59999847,AICTE Approved
4508,Central Engineering College,1018,College,1966,10526,119633.5625,79.58000183,AICTE Approved
4509,Government Commerce University,1001,University,1954,8950,453974.5,93.91000366,NBA Accredited
4510,National Engineering Institute,1028,Institute,1971,2242,143154.25,43.65999985,NAAC A
4511,Regional Engineering University,1003,University,1976,16800,591992.25,90.26999664,NAAC B
4512,Modern Commerce Institute,1021,Institute,2001,3492,169379.7344,39.43000031,Not Accredited
4513,Premier Law University,1010,University,1975,4689,111521.1484,60.65999985,NAAC B
4514,National Commerce University,1014,University,2002,6814,172740.0625,56.18999863,NAAC B+
4515,Government Law Institute,1022,Institute,2009,4112,231819.7969,44.29999924,NAAC B
4516,National Medical University,1010,University,1995,6780,318026.9063,78.36000061,AICTE Approved
4517,Advanced Engineering College,1002,College,1953,21261,366372.875,73.44999695,NAAC B+
4518,Regional Engineering Institute,1002,Institute,1978,11491,786658,72.12999725,NAAC B
4519,Central Commerce College,1007,College,1969,7689,595877.125,74.13999939,UGC Recognized
4520,Central Medical College,1001,College,1960,17005,695884.8125,83.22000122,NAAC B+
4521,Central Law College,1021,College,2004,5570,236531.3906,51.97000122,NAAC B+
4522,State Technology College,1009,College,1986,7476,131114.1563,76.47000122,NBA Accredited
4523,State Arts & Science College,1019,College,2006,956,100306,60.88999939,NAAC B+
4524,Central Commerce College,1025,College,2004,1097,222690.0156,47.5,Not Accredited
4525,Advanced Engineering Institute,1023,Institute,1983,810,215909.2031,69.58999634,NAAC B
4526,Indian Medical College,1003,College,1973,22872,347247.5313,82.72000122,NAAC B+
4527,Central Engineering University,1004,University,1976,22410,614167.625,89.30999756,NAAC B+
4528,Advanced Arts & Science College,1026,College,1988,1091,202202.9063,64.83999634,NAAC B
4529,Government Management Institute,1011,Institute,1962,6445,163255.1094,70.76999664,Not Accredited
4530,Indian Commerce College,1005,College,1963,16346,206815.5469,93.41999817,UGC Recognized
4531,Government Technology University,1005,University,1978,14842,489481.0313,93.12999725,AICTE Approved
4532,Regional Law University,1003,University,2007,5144,409832.4688,86.18000031,NAAC B+
4533,Government Arts & Science University,1012,University,1981,9594,172206.0469,59.29000092,UGC Recognized
4534,State Arts & Science University,1006,University,1955,11360,249187.3594,82.5,NAAC B
4535,Indian Management University,1014,University,1966,11346,129902.5078,59.06000137,NAAC B+
4536,Advanced Medical Institute,1015,Institute,1966,4350,100518.8438,68.11000061,NAAC A+
4537,State Engineering College,1016,College,1988,6167,204972.2031,75.55999756,UGC Recognized
4538,Government Medical Institute,1014,Institute,1984,4114,161324.6563,82.66999817,NAAC A+
4539,Indian Arts & Science University,1015,University,2008,3867,336425.4063,56.72000122,NAAC B
4540,Central Engineering University,1023,University,2020,3567,103176.0703,54.65000153,NAAC B
4541,Advanced Commerce College,1005,College,1979,19320,577847.5,79.36000061,UGC Recognized
4542,National Medical University,1010,University,2015,3972,317792.6563,74.83000183,NBA Accredited
4543,Central Commerce Institute,1027,Institute,1979,5444,197366.6875,40.25999832,NAAC A
4544,Central Arts & Science Institute,1027,Institute,2018,3708,171527.2656,62.83000183,NAAC B+
4545,National Medical College,1012,College,1987,5047,188863.7813,71.06999969,NBA Accredited
4546,State Engineering University,1013,University,2005,9491,398768,81.25,NAAC B+
4547,National Engineering Institute,1007,Institute,1995,9440,674985.3125,NULL,NBA Accredited
4548,Indian Medical Institute,1023,Institute,2003,4745,145174.9844,68.23999786,NAAC B+
4549,Regional Technology University,1029,University,2004,8425,524932.25,93.63999939,NBA Accredited
4550,Advanced Law University,1009,University,1974,4891,192387.3594,63.59000015,NAAC B
4551,Central Management College,1029,College,2009,22932,303153.375,80.01999664,NAAC B
4552,Government Law Institute,1023,Institute,1975,5456,187109.4531,39,NAAC A+
4553,Indian Arts & Science College,1010,College,1963,2968,309840,77.91000366,NAAC B+
4554,Central Commerce Institute,1002,Institute,1997,14368,209391.4375,77.19000244,NAAC B+
4555,Indian Commerce College,1017,College,1963,6623,201730.9375,59.41999817,NAAC B+
4556,National Law Institute,1002,Institute,1977,14969,200531.0781,71.62000275,NAAC B+
4557,Advanced Arts & Science University,1021,University,1994,1630,101435.0391,65.26999664,NAAC B
4558,Indian Commerce Institute,1011,Institute,2017,2407,195684.2656,83.90000153,NAAC B
4559,Regional Commerce University,1008,University,2015,11576,153894.5156,60.65000153,NAAC B
4560,State Technology College,1014,College,2016,2118,165290.4844,64.44999695,NAAC B
4561,Government Arts & Science Institute,1003,Institute,1962,23984,207401.4219,NULL,NAAC A
4562,Advanced Law College,1004,College,2010,9212,611494.375,86.05000305,NAAC B
4563,National Engineering University,1020,University,2007,620,218202.9688,38.20999908,NAAC B
4564,State Law Institute,1003,Institute,1964,18539,664753.8125,82.52999878,NAAC B
4565,Government Arts & Science University,1001,University,1989,13927,556476.875,85.73999786,NAAC B
4566,Regional Commerce University,1016,University,1999,11698,278300.6563,63.47999954,NAAC B
4567,Advanced Technology University,1012,University,1960,6680,264023.625,57.09999847,NAAC A+
4568,Central Law College,1019,College,1986,3319,109525.2031,43.11999893,NAAC B
4569,Modern Arts & Science Institute,1029,Institute,1985,14713,739720.25,79.09999847,NAAC B
4570,Advanced Engineering University,1011,University,1988,10129,243942.3594,58.70000076,NAAC B
4571,Government Medical College,1017,College,1995,6940,301957.5,66.45999908,NAAC A
4572,Premier Arts & Science University,1006,University,2009,24363,472676.9375,81.34999847,NBA Accredited
4573,Regional Law University,1004,University,1993,10017,678128.125,72.80999756,NAAC A
4574,State Medical College,1011,College,1988,10756,191977.3125,61.65000153,NBA Accredited
4575,Regional Commerce College,1021,College,2016,3889,104273.9063,63.08000183,NAAC B
4576,National Technology University,1014,University,1979,7927,387293.3125,66.48999786,NAAC B
4577,Government Engineering University,1026,University,1973,5310,86731.24219,42.24000168,AICTE Approved
4578,National Arts & Science College,1018,College,2016,9258,176889.6563,70.02999878,NBA Accredited
4579,National Arts & Science Institute,1019,Institute,1975,3367,131686.9531,63.43999863,NBA Accredited
4580,National Commerce Institute,1022,Institute,1979,3006,196998.3125,37.06000137,NAAC B
4581,Regional Law Institute,1010,Institute,1983,3281,232721.9844,75.77999878,NAAC B
4582,Indian Law College,1022,College,1995,5404,209671.4219,69.51000214,UGC Recognized
4583,Government Management Institute,1005,Institute,1954,17347,452265.6563,79.45999908,NAAC B
4584,Modern Commerce University,1008,University,1963,10709,289930.0938,79.27999878,NAAC A
4585,National Law College,1030,College,1979,5516,318005.3438,66.51000214,NAAC B
4586,Premier Commerce Institute,1023,Institute,2018,4247,164679.5469,66.41999817,NAAC A+
4587,Premier Medical University,1021,University,2005,1692,194990.1875,44.47999954,NAAC B
4588,Advanced Arts & Science College,1006,College,1977,17666,255937.5156,75.76000214,AICTE Approved
4589,Modern Engineering College,1027,College,2000,4120,199515.1875,37.06000137,NAAC B
4590,Indian Engineering Institute,1014,Institute,1992,9851,232975.5781,NULL,NAAC A
4591,Indian Technology Institute,1013,Institute,1996,5299,181491.625,NULL,NAAC B+
4592,National Arts & Science Institute,1008,Institute,1998,8027,338625.25,61.02999878,AICTE Approved
4593,Advanced Law College,1005,College,1964,24686,756404,NULL,NAAC A
4594,National Engineering University,1025,University,1990,3698,144894.0938,54.86999893,NAAC A+
4595,Advanced Arts & Science Institute,1029,Institute,2010,11832,248526.8906,86.95999908,NAAC A
4596,Premier Arts & Science Institute,1002,Institute,1998,23694,725080.3125,NULL,NAAC B
4597,Regional Medical Institute,1026,Institute,1978,830,239628.4375,64.15000153,NAAC A
4598,Central Engineering University,1018,University,1982,7211,275498.1875,79.06999969,NAAC B+
4599,National Technology Institute,1023,Institute,2002,4453,161331.4688,37.49000168,Not Accredited
4600,National Law University,1001,University,1958,13282,231769.6563,70.62999725,Not Accredited
4601,National Medical College,1020,College,2005,3221,109434.4063,NULL,NAAC B
4602,Indian Management College,1003,College,1956,15260,405724.4063,72.16000366,NAAC B+
4603,Regional Arts & Science College,1010,College,1991,8165,183294.6719,67.11000061,AICTE Approved
4604,Government Arts & Science College,1003,College,2009,15454,664190.5,89.73999786,NAAC B+
4605,National Management Institute,1022,Institute,1982,2445,62824.19922,66.48999786,NAAC B+
4606,Government Commerce University,1010,University,1994,5840,132915.1875,75.48999786,NAAC B+
4607,Regional Law University,1029,University,1991,21646,794190.25,78.19000244,NAAC B+
4608,National Law College,1010,College,1991,5147,158138.0469,76.65000153,NAAC A
4609,National Technology University,1024,University,1975,2149,240537.8125,40.34999847,NAAC B+
4610,Regional Engineering University,1021,University,1989,5095,92464.9375,61.74000168,NBA Accredited
4611,Indian Arts & Science Institute,1017,Institute,1993,11860,103448.3516,81.12000275,NBA Accredited
4612,Central Arts & Science College,1015,College,1984,10086,291533.9063,63.97999954,NAAC A+
4613,National Commerce Institute,1015,Institute,1963,2739,375322.1875,55.11000061,NAAC B
4614,Central Technology College,1020,College,1990,541,164848.5156,59.75999832,NAAC B+
4615,Government Arts & Science College,1014,College,1988,2688,162588.5625,71.44999695,NAAC B
4616,Premier Engineering University,1005,University,1982,13583,475900.6563,86.76999664,NAAC B+
4617,Indian Medical Institute,1011,Institute,1960,8521,247994.4844,60.09999847,AICTE Approved
4618,Government Engineering University,1018,University,1977,11821,116114.6875,65.41999817,NBA Accredited
4619,Premier Engineering College,1006,College,1972,24667,472072.4375,83.58999634,NAAC B+
4620,Modern Engineering University,1019,University,1988,3800,205537.9219,63.20999908,NAAC B
4621,Premier Engineering College,1011,College,1978,2117,206285.7656,60.43999863,NAAC B
4622,Premier Technology College,1014,College,1998,6931,323500.7813,81.69000244,NAAC B+
4623,State Arts & Science College,1008,College,1976,9995,160283.5625,79.47000122,NAAC B+
4624,Indian Engineering Institute,1022,Institute,2020,5472,226754.375,68.80999756,NAAC B+
4625,Central Commerce University,1030,University,1997,11648,264497.1875,74.80000305,NAAC B
4626,Indian Arts & Science College,1024,College,1979,5602,193384.2656,60.77000046,NAAC B
4627,Indian Commerce University,1009,University,1997,6941,234986.7031,79.04000092,NAAC B+
4628,State Arts & Science Institute,1011,Institute,2012,8763,340433.8438,76.30999756,NBA Accredited
4629,Regional Medical University,1025,University,2013,1619,98329.71875,37.29999924,NBA Accredited
4630,Modern Law Institute,1018,Institute,1977,3454,175281.2188,72.79000092,NBA Accredited
4631,Modern Management College,1024,College,1999,3219,246838.0313,NULL,NAAC B
4632,Government Medical University,1006,University,1973,22532,410729.0625,NULL,NAAC B+
4633,Modern Arts & Science University,1004,University,2013,10322,498204.75,90.12000275,UGC Recognized
4634,Regional Technology Institute,1012,Institute,1965,10555,294296.9688,59.86999893,Not Accredited
4635,Premier Technology University,1010,University,1999,10287,253325.5938,74.91999817,NAAC B
4636,Advanced Commerce Institute,1010,Institute,1962,9125,332913.7188,60.34999847,Not Accredited
4637,Indian Technology Institute,1010,Institute,2009,9308,304040.6563,57.79999924,NAAC A+
4638,National Engineering College,1028,College,2013,3120,175403.7813,NULL,UGC Recognized
4639,Regional Law Institute,1029,Institute,1966,24814,758484,73.23999786,NAAC A
4640,Central Technology College,1003,College,2008,8776,671429.8125,74.94999695,NAAC B
4641,National Commerce College,1020,College,2002,5167,181256.8594,65.91999817,UGC Recognized
4642,Regional Engineering College,1027,College,1997,3323,235206.625,45.04000092,NAAC B
4643,Advanced Management University,1016,University,1968,7004,384961.6875,58.91999817,NBA Accredited
4644,Government Commerce Institute,1006,Institute,1990,23758,606962.0625,89.97000122,NAAC A
4645,Government Arts & Science College,1001,College,1971,19986,489007.8438,73.87000275,NAAC A+
4646,Advanced Commerce University,1010,University,2016,2957,155587.5469,79.52999878,NAAC B+
4647,Premier Medical University,1018,University,1967,4757,168340.9844,65.16999817,NAAC A
4648,Indian Technology University,1027,University,2000,2518,226128.4219,39.75,NBA Accredited
4649,Modern Law College,1024,College,1997,3618,105835.6875,38.02999878,NAAC A
4650,State Engineering Institute,1030,Institute,1967,11847,234909.4063,58.65000153,NBA Accredited
4651,Regional Management College,1003,College,2011,13894,507034.4688,71.04000092,NAAC B+
4652,Government Commerce College,1005,College,1974,8328,307073.3438,80.09999847,NAAC A
4653,Central Engineering College,1013,College,1989,11871,166245.125,69.19000244,Not Accredited
4654,Premier Management College,1030,College,1983,4162,230959.4531,67.26000214,NAAC B+
4655,Premier Technology University,1005,University,1958,12257,381189.5625,85.76000214,NBA Accredited
4656,Modern Commerce University,1001,University,1989,23561,613878.375,84.58000183,NAAC B+
4657,Premier Law College,1020,College,2011,3924,96613.99219,50.68999863,NBA Accredited
4658,Indian Engineering University,1018,University,2010,5618,250291.0313,NULL,NAAC B
4659,Premier Management University,1028,University,2015,5616,143364.3125,37.79000092,UGC Recognized
4660,Regional Law Institute,1004,Institute,1964,15919,717112.3125,84.47000122,AICTE Approved
4661,State Engineering College,1012,College,1976,11454,237641.3594,76.01999664,UGC Recognized
4662,Government Arts & Science Institute,1025,Institute,1999,5174,160254.9375,54.02000046,NAAC B
4663,Indian Commerce Institute,1028,Institute,1988,1883,236478.5313,62.06000137,NAAC B
4664,National Arts & Science College,1004,College,2001,17780,625948.5625,75.15000153,NAAC B+
4665,National Engineering Institute,1008,Institute,2014,8996,208159.0938,60.40000153,NBA Accredited
