payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,late_fee,principal_component,interest_component,outstanding_balance
4067,3127,22-06-2024,19099.92969,Net Banking,Success,0,17483.14063,1616.790039,125174.6328
4068,3127,20-07-2024,9426.80957,UPI,Success,0,8008.160156,1418.650024,117166.4688
4069,3127,11-08-2024,19178.30078,Net Banking,Success,0,17850.41992,1327.890015,99316.0625
4070,3127,15-09-2024,18948.88086,UPI,Success,0,17823.30078,1125.579956,81492.75781
4071,3127,20-10-2024,18984.48047,UPI,Success,0,18060.89063,923.5800171,63431.85938
4072,3127,11-11-2024,19122.36914,Debit Card,Success,0,18403.48047,718.8900146,45028.39063
4073,1080,12-11-2021,13806.0498,Credit Card,Success,0,6054.089844,7751.959961,553317.5625
4074,1080,09-12-2021,13801.92969,NEFT,Pending,0,0,0,553317.5625
4075,1080,05-01-2022,13972.74023,Cheque,Success,189.8800049,6304.680176,7668.060059,547012.875
4076,1189,22-01-2022,7178.430176,Debit Card,Success,845.0999756,2656.330078,4522.109863,383024.375
4077,1189,21-02-2022,7137.330078,UPI,Success,0,2646.370117,4490.959961,380378.0313
4078,1189,25-03-2022,7072.430176,UPI,Success,0,2612.5,4459.930176,377765.5313
4079,3639,05-11-2024,6313.950195,UPI,Success,0,3193.429932,3120.51001,321578.0313
4080,3639,05-12-2024,6112.490234,Net Banking,Success,0,3022.659912,3089.830078,318555.375
4081,3639,30-12-2024,6218.430176,Net Banking,Success,0,3157.639893,3060.790039,315397.7188
4082,3639,04-02-2025,6084.879883,Credit Card,Success,0,3054.429932,3030.449951,312343.3125
4083,3639,01-03-2025,6193,Net Banking,Success,0,3191.899902,3001.100098,309151.4063
4084,3639,01-04-2025,6211.410156,UPI,Failed,0,0,0,309151.4063
4085,3639,02-05-2025,6223.540039,UPI,Success,0,3253.110107,2970.429932,305898.2813
4086,3639,03-06-2025,6277.839844,Net Banking,Success,0,3338.669922,2939.169922,302559.625
4087,3639,05-07-2025,6316.899902,Net Banking,Success,0,3409.810059,2907.090088,299149.8125
4088,414,15-11-2023,4169.620117,NEFT,Failed,0,0,0,226716.9063
4089,414,05-12-2023,4015.429932,UPI,Success,0,1168.25,2847.189941,225548.6563
4090,414,04-01-2024,4100.47998,Debit Card,Success,0,1267.959961,2832.52002,224280.6875
4091,3150,25-11-2024,8247.599609,RTGS,Pending,0,0,0,372889.0938
4092,3150,25-12-2024,8196.530273,UPI,Success,0,3016.47998,5180.049805,369872.625
4093,3150,24-01-2025,8374.040039,UPI,Success,0,3235.889893,5138.149902,366636.7188
4094,3150,23-02-2025,8343.620117,RTGS,Success,0,3250.429932,5093.200195,363386.3125
4095,3150,24-03-2025,8266.299805,UPI,Success,0,3218.26001,5048.040039,360168.0313
4096,3150,21-04-2025,8384.730469,RTGS,Failed,0,0,0,360168.0313
4097,3150,16-05-2025,8234.44043,Credit Card,Success,0,3231.100098,5003.330078,356936.9375
4098,3150,22-06-2025,8167.370117,Net Banking,Success,0,3208.919922,4958.450195,353728
4099,3150,22-07-2025,8119.009766,Net Banking,Success,0,3205.129883,4913.870117,350522.875
4100,927,16-05-2024,21509.71094,NEFT,Success,0,14643.29004,6866.419922,843659.375
4101,927,24-06-2024,21655.09961,UPI,Success,0,14905.83008,6749.279785,828753.5625
4102,927,20-07-2024,21518.18945,Credit Card,Success,0,14888.16016,6630.029785,813865.4375
4103,168,22-03-2022,12656.75,Net Banking,Success,0,5113.120117,7543.629883,780000.1875
4104,168,21-04-2022,12517.12012,Credit Card,Success,0,5022.620117,7494.5,774977.5625
4105,168,22-05-2022,12447.15039,Credit Card,Success,0,5000.910156,7446.240234,769976.625
4106,583,22-06-2024,3108.820068,Credit Card,Success,0,0,4530.810059,423770.0938
4107,583,27-07-2024,7563.899902,Net Banking,Success,0,3033.090088,4530.810059,420737
4108,583,23-08-2024,7781.290039,UPI,Success,0,3282.909912,4498.379883,417454.0938
4109,258,24-01-2023,19493.4707,UPI,Success,671.8099976,11304.66016,8188.810059,701799.3125
4110,258,05-03-2023,13367.46973,Net Banking,Success,0,5308.470215,8059,696490.875
4111,258,29-03-2023,19342.51953,UPI,Success,0,11344.49023,7998.040039,685146.375
4112,1288,23-03-2025,6205.100098,UPI,Success,0,3144.129883,3060.959961,262641.4063
4113,1288,16-04-2025,3072.090088,Net Banking,Success,0,47.34000015,3024.75,262594.0938
4114,1288,22-05-2025,6154.209961,Debit Card,Success,0,3130,3024.209961,259464.0625
4115,2873,05-02-2025,12550.01953,Cheque,Success,0,4657.850098,7892.180176,672782.125
4116,2873,04-03-2025,12519.29004,UPI,Success,0,4681.379883,7837.910156,668100.75
4117,2873,13-04-2025,6140.620117,UPI,Success,0,0,7783.370117,668100.75
4118,2873,12-05-2025,12842.83984,UPI,Success,0,5059.459961,7783.370117,663041.25
4119,3149,29-10-2024,6318.970215,RTGS,Success,0,2433.659912,3885.310059,335419.3125
4120,3149,27-11-2024,6387.970215,UPI,Success,0,2530.639893,3857.320068,332888.6563
4121,3149,06-01-2025,6438.899902,Credit Card,Success,0,2610.679932,3828.219971,330278
4122,3149,02-02-2025,6237.220215,Debit Card,Success,0,2439.02002,3798.199951,327838.9688
4123,3149,28-02-2025,6107.540039,NEFT,Success,0,2337.389893,3770.149902,325501.5625
4124,3149,31-03-2025,6245.52002,UPI,Success,0,2502.25,3743.27002,322999.3125
4125,3149,01-05-2025,3734.820068,Net Banking,Success,0,20.32999992,3714.48999,322979
4126,3149,04-06-2025,6462.970215,Net Banking,Success,0,2748.709961,3714.26001,320230.2813
4127,2193,28-03-2023,7704.580078,Net Banking,Success,0,3903.98999,3800.590088,264373.1563
4128,2193,27-04-2023,7836.919922,Net Banking,Success,0,4091.639893,3745.290039,260281.5313
4129,2193,25-05-2023,7822.919922,Net Banking,Success,0,4135.600098,3687.320068,256145.9375
4130,2193,22-06-2023,7741.540039,UPI,Success,0,4112.810059,3628.72998,252033.125
4131,2193,26-07-2023,7936.939941,Net Banking,Success,0,4366.470215,3570.469971,247666.6563
4132,2193,30-08-2023,7823.299805,UPI,Success,0,4314.680176,3508.610107,243351.9688
4133,2193,22-09-2023,7765.27002,Debit Card,Success,0,4317.779785,3447.48999,239034.1875
4134,2193,22-10-2023,7699.220215,Debit Card,Success,0,4312.899902,3386.320068,234721.2813
4135,2193,26-11-2023,5439.319824,UPI,Success,0,2114.110107,3325.219971,232607.1875
4136,2193,25-12-2023,7851.759766,RTGS,Success,0,4556.490234,3295.27002,228050.6875
4137,2193,19-01-2024,7794.810059,Cheque,Success,0,4564.089844,3230.719971,223486.5938
4138,2193,21-02-2024,7832.140137,UPI,Success,0,4666.080078,3166.060059,218820.5156
4139,2193,25-03-2024,7924.910156,Net Banking,Success,0,4824.950195,3099.959961,213995.5625
4140,2193,17-04-2024,7603.200195,UPI,Success,0,4571.600098,3031.600098,209423.9688
4141,2193,17-05-2024,7675.189941,UPI,Success,0,4708.350098,2966.840088,204715.625
4142,2193,25-06-2024,7737.390137,Debit Card,Success,0,4837.25,2900.139893,199878.375
4143,2193,24-07-2024,7581.060059,Net Banking,Failed,0,0,0,199878.375
4144,2193,22-08-2024,7832.830078,Net Banking,Success,0,5001.220215,2831.610107,194877.1563
4145,2193,17-09-2024,7588.810059,Net Banking,Success,0,4828.049805,2760.76001,190049.0938
4146,2533,29-05-2025,5279.279785,Net Banking,Success,0,3553.179932,1726.099976,198133.0938
4147,2533,29-06-2025,5029.029785,Debit Card,Success,0,3333.350098,1695.689941,194799.7344
4148,4506,27-10-2023,8961.049805,UPI,Success,284.8800049,4930.089844,4030.959961,402237.375
4149,4506,26-11-2023,9108.5,Credit Card,Success,0,5126.350098,3982.149902,397111.0313
4150,4506,29-12-2023,8922.969727,Debit Card,Success,0,4991.569824,3931.399902,392119.4375
4151,4506,03-02-2024,9052.129883,Net Banking,Success,0,5170.149902,3881.97998,386949.3125
4152,4506,25-02-2024,8931.959961,Cheque,Success,0,5101.160156,3830.800049,381848.1563
4153,4506,02-04-2024,8921.620117,Net Banking,Success,0,5141.319824,3780.300049,376706.8125
4154,4506,01-05-2024,8993.099609,Credit Card,Failed,0,0,0,376706.8125
4155,4506,29-05-2024,9190.959961,UPI,Success,0,5461.569824,3729.399902,371245.25
4156,4506,30-06-2024,5754.879883,Net Banking,Success,0,2079.550049,3675.330078,369165.7188
4157,4506,29-07-2024,9172.400391,Net Banking,Success,0,5517.660156,3654.73999,363648.0313
4158,4506,25-08-2024,8946.55957,Net Banking,Success,0,5346.450195,3600.120117,358301.5938
4159,4506,30-09-2024,9144.94043,Cheque,Success,0,5597.75,3547.189941,352703.8438
4160,4506,24-10-2024,9192.709961,UPI,Success,0,5700.939941,3491.77002,347002.9063
4161,4506,20-11-2024,9093.919922,UPI,Pending,0,0,0,347002.9063
4162,4506,27-12-2024,8982.30957,Credit Card,Success,0,5546.97998,3435.330078,341455.9063
4163,4506,27-01-2025,4954.580078,Net Banking,Success,0,1574.170044,3380.409912,339881.75
4164,4506,18-02-2025,8923.070313,RTGS,Success,0,5558.240234,3364.830078,334323.5
4165,4506,19-03-2025,8845.919922,NEFT,Success,0,5536.120117,3309.800049,328787.375
4166,4506,27-04-2025,9166.179688,Debit Card,Success,0,5911.189941,3255,322876.1875
4167,4506,21-05-2025,9030.530273,Cheque,Success,0,5834.060059,3196.469971,317042.125
4168,4506,20-06-2025,9206.209961,UPI,Success,0,6067.490234,3138.719971,310974.6563
4169,4506,23-07-2025,8832.55957,Net Banking,Success,0,5753.910156,3078.649902,305220.75
4170,3761,27-01-2023,10102.12012,Net Banking,Success,0,6316.109863,3786,388059.0313
4171,3761,05-03-2023,10277.37012,Debit Card,Success,0,6552,3725.370117,381507
4172,3761,03-04-2023,10425.82031,Net Banking,Success,0,6763.350098,3662.469971,374743.6563
4173,3761,24-04-2023,10234.08008,Credit Card,Success,0,6636.540039,3597.540039,368107.125
4174,3761,30-05-2023,10337.4502,Debit Card,Success,0,6803.620117,3533.830078,361303.5
4175,3761,02-07-2023,10144.20996,Net Banking,Success,0,6675.700195,3468.51001,354627.8125
4176,3761,24-07-2023,10383.07031,UPI,Success,0,6978.640137,3404.429932,347649.1563
4177,3761,25-08-2023,10486.34961,Debit Card,Success,0,7148.910156,3337.429932,340500.25
4178,3761,27-09-2023,10483.63965,Cheque,Success,0,7214.839844,3268.800049,333285.4063
4179,3761,26-10-2023,10456.95996,NEFT,Success,0,7257.419922,3199.540039,326028
4180,3761,20-11-2023,10345.50977,Net Banking,Success,0,7215.640137,3129.870117,318812.3438
4181,3761,22-12-2023,10289.41992,Net Banking,Success,0,7228.819824,3060.600098,311583.5313
4182,3761,20-01-2024,10436.53027,UPI,Success,0,7445.319824,2991.199951,304138.1875
4183,3761,21-02-2024,10326.33008,UPI,Success,0,7406.600098,2919.72998,296731.5938
4184,3761,20-03-2024,10449.49023,Credit Card,Success,0,7600.859863,2848.620117,289130.75
4185,3761,27-04-2024,10122.40039,Net Banking,Success,0,7346.740234,2775.659912,281784
4186,3761,21-05-2024,10237.88965,UPI,Success,0,7532.759766,2705.129883,274251.2188
4187,3761,24-06-2024,10132.54004,Net Banking,Pending,0,0,0,274251.2188
4188,3761,25-07-2024,10152.63965,UPI,Success,0,7519.830078,2632.810059,266731.4063
4189,3761,16-08-2024,10142.37012,Cheque,Success,0,7581.75,2560.620117,259149.6563
4190,3761,22-09-2024,10285.48047,Debit Card,Success,0,7797.649902,2487.840088,251352.0156
4191,3761,24-10-2024,10458.00977,UPI,Success,0,8045.029785,2412.97998,243306.9844
4192,3761,18-11-2024,10297.12012,Net Banking,Success,0,7961.379883,2335.75,235345.6094
4193,3761,14-12-2024,10452.62988,Cheque,Success,0,8193.30957,2259.320068,227152.2969
4194,3761,15-01-2025,10431.13965,UPI,Success,0,8250.480469,2180.659912,218901.8125
4195,3761,15-02-2025,10109.41992,UPI,Success,0,8007.959961,2101.459961,210893.8594
4196,3761,24-03-2025,10421.99023,Cheque,Success,0,8397.410156,2024.579956,202496.4531
4197,3266,04-08-2024,10827.16992,Debit Card,Success,0,5167.470215,5659.700195,448515.5625
4198,3266,12-09-2024,10788.25,Credit Card,Success,0,5193.02002,5595.22998,443322.5313
4199,3266,03-10-2024,10830.96973,UPI,Success,0,5300.52002,5530.450195,438022
4200,3266,06-11-2024,10607.20996,UPI,Success,0,5142.879883,5464.319824,432879.125
4201,3266,05-12-2024,10929.37012,NEFT,Success,705.3900146,5529.209961,5400.169922,427349.9063
4202,3266,09-01-2025,10835.48047,UPI,Success,0,5504.290039,5331.189941,421845.625
4203,3266,07-02-2025,10916.05957,Net Banking,Success,0,5653.529785,5262.52002,416192.0938
4204,3266,03-03-2025,10939.5,UPI,Success,0,5747.509766,5192,410444.5938
4205,3266,03-04-2025,10616.88965,UPI,Success,0,5496.589844,5120.299805,404948
4206,3266,01-05-2025,10964.07031,RTGS,Success,0,5912.339844,5051.72998,399035.6563
4207,1671,26-05-2025,5694.339844,UPI,Success,0,2371.560059,3322.790039,255208.875
4208,1671,28-06-2025,3618.649902,Cheque,Success,0,326.4500122,3292.189941,254882.4375
4209,4483,01-02-2023,5813.330078,UPI,Success,0,2850.639893,2962.689941,245593.2813
4210,4483,07-03-2023,5953.560059,Debit Card,Success,0,3024.860107,2928.699951,242568.4219
4211,4483,28-03-2023,5936.200195,UPI,Success,0,3043.570068,2892.629883,239524.8438
4212,4483,03-05-2023,5887.580078,Net Banking,Success,906.0100098,3031.25,2856.330078,236493.6094
4213,4483,29-05-2023,5985.560059,UPI,Success,0,3165.370117,2820.189941,233328.2344
4214,4483,29-06-2023,5721.52002,UPI,Success,0,2939.080078,2782.439941,230389.1563
4215,4483,05-08-2023,5657.669922,Net Banking,Success,0,2910.280029,2747.389893,227478.875
4216,4483,04-09-2023,5895.720215,UPI,Success,0,3183.040039,2712.689941,224295.8281
4217,4483,03-10-2023,5637.109863,Credit Card,Success,0,2962.379883,2674.72998,221333.4531
4218,4483,01-11-2023,5985,Net Banking,Success,0,3345.590088,2639.399902,217987.8594
4219,4483,01-12-2023,5690.27002,Debit Card,Success,0,3090.77002,2599.51001,214897.0938
4220,4483,01-01-2024,5692.919922,UPI,Success,0,3130.27002,2562.649902,211766.8125
4221,4483,31-01-2024,5661.450195,UPI,Success,0,3136.129883,2525.320068,208630.6875
4222,4483,01-03-2024,5803.339844,UPI,Success,0,3315.419922,2487.919922,205315.2656
4223,4483,31-03-2024,5926.899902,Debit Card,Success,0,3478.52002,2448.379883,201836.75
4224,4483,22-04-2024,5688.149902,Credit Card,Success,0,3281.25,2406.899902,198555.5
4225,4483,21-05-2024,3235.330078,Credit Card,Success,0,867.5599976,2367.77002,197687.9375
4226,1089,01-04-2023,14799.29004,Credit Card,Success,0,10334.0498,4465.240234,436935.5
4227,1089,27-04-2023,14749.75,Net Banking,Success,292.1700134,10387.67969,4362.069824,426547.8125
4228,1089,23-05-2023,7274.509766,Net Banking,Pending,0,0,0,426547.8125
4229,509,11-06-2024,7039.339844,Credit Card,Success,0,4098.490234,2940.840088,250153.1719
4230,509,13-07-2024,6878.77002,Cheque,Success,0,3985.330078,2893.439941,246167.8281
4231,509,09-08-2024,6970.310059,Credit Card,Success,0,4122.970215,2847.340088,242044.8594
4232,558,05-02-2025,12080.78027,UPI,Success,0,6885.799805,5194.970215,656302.1875
4233,558,17-03-2025,12220.25977,Debit Card,Success,0,7079.220215,5141.029785,649222.9375
4234,558,06-04-2025,11917.17969,Net Banking,Success,0,6831.600098,5085.580078,642391.3125
4235,3721,04-04-2022,2487.209961,Net Banking,Success,0,852.210022,1635,149147.7969
4236,3721,04-05-2022,2500.439941,Net Banking,Success,0,874.7299805,1625.709961,148273.0625
4237,3721,29-05-2022,2560.840088,UPI,Success,0,944.6599731,1616.180054,147328.4063
4238,3721,25-06-2022,2398.159912,UPI,Success,0,792.2800293,1605.880005,146536.125
4239,3721,29-07-2022,2538.290039,NEFT,Success,0,941.0499878,1597.23999,145595.0781
4240,3721,30-08-2022,2462.840088,UPI,Success,0,875.8499756,1586.98999,144719.2344
4241,3721,26-09-2022,2658.5,Debit Card,Success,0,1081.060059,1577.439941,143638.1719
4242,3721,21-10-2022,2680.939941,Cheque,Success,0,1115.280029,1565.660034,142522.875
4243,3721,25-11-2022,2511.090088,Net Banking,Success,0,957.5900269,1553.5,141565.2969
4244,3721,24-12-2022,2423.879883,UPI,Success,0,880.8200073,1543.060059,140684.4688
4245,3721,25-01-2023,2345.419922,UPI,Success,0,811.960022,1533.459961,139872.5156
4246,3721,21-02-2023,2338.300049,Cheque,Success,0,813.6900024,1524.609985,139058.8125
4247,3721,24-03-2023,2336.379883,Net Banking,Pending,0,0,0,139058.8125
4248,3721,28-04-2023,2461.570068,Credit Card,Success,0,945.8300171,1515.73999,138112.9844
4249,3721,28-05-2023,2691.120117,NEFT,Success,305.8599854,1185.689941,1505.430054,136927.3125
4250,3721,19-06-2023,2603.360107,Debit Card,Success,0,1110.859985,1492.51001,135816.4531
4251,3721,24-07-2023,2597.76001,UPI,Success,0,1117.359985,1480.400024,134699.0938
4252,3721,24-08-2023,2422.709961,RTGS,Success,116.9599991,954.4899902,1468.219971,133744.5938
4253,3721,17-09-2023,2344.159912,UPI,Success,0,886.3499756,1457.819946,132858.25
4254,3721,19-10-2023,2662.709961,UPI,Success,0,1214.560059,1448.150024,131643.6875
4255,3721,20-11-2023,2420.580078,Credit Card,Success,0,985.6699829,1434.920044,130658.0234
4256,2007,26-02-2024,8195.740234,UPI,Success,0,4964.700195,3231.040039,384317.6875
4257,2007,27-03-2024,8418.370117,NEFT,Success,0,5228.529785,3189.840088,379089.1563
4258,2007,26-04-2024,8265.610352,UPI,Pending,0,0,0,379089.1563
4259,2007,27-05-2024,8148.950195,UPI,Success,373.6099854,5002.509766,3146.439941,374086.6563
4260,2007,29-06-2024,4723.209961,UPI,Success,0,1618.290039,3104.919922,372468.375
4261,2007,01-08-2024,8290.849609,Net Banking,Success,603.7600098,5199.370117,3091.48999,367269
4262,2007,26-08-2024,8141.080078,Debit Card,Success,0,5092.75,3048.330078,362176.25
4263,2007,21-09-2024,8393.480469,Net Banking,Success,0,5387.410156,3006.060059,356788.8438
4264,387,16-04-2022,8525.780273,Net Banking,Success,0,4811.799805,3713.97998,313302.0625
4265,387,13-05-2022,8638.070313,Net Banking,Success,0,4980.27002,3657.800049,308321.7813
4266,387,18-06-2022,8889.5,UPI,Success,0,5289.850098,3599.659912,303031.9375
4267,4773,04-01-2025,6078.740234,UPI,Success,0,2548.290039,3530.449951,300494.6875
4268,4773,04-02-2025,6157.620117,UPI,Success,0,2656.860107,3500.76001,297837.8125
4269,4773,11-03-2025,6260.52002,Net Banking,Success,0,2790.709961,3469.810059,295047.125
4270,4773,06-04-2025,6425.410156,Debit Card,Success,0,2988.120117,3437.300049,292059
4271,3233,17-07-2024,10601.96973,RTGS,Success,0,4747.890137,5854.080078,426492.125
4272,3233,16-08-2024,10644.92969,Debit Card,Success,0,4855.299805,5789.629883,421636.8125
4273,3233,14-09-2024,10503.34961,UPI,Success,0,4779.629883,5723.720215,416857.1875
4274,3233,16-10-2024,10696.23047,Cheque,Success,0,5037.399902,5658.839844,411819.7813
4275,3233,18-11-2024,10359.92969,UPI,Success,0,4769.47998,5590.450195,407050.3125
4276,3233,22-12-2024,7004.439941,Net Banking,Pending,0,0,0,407050.3125
4277,3233,19-01-2025,10621.37988,Net Banking,Success,0,5095.669922,5525.709961,401954.625
4278,3233,20-02-2025,10367.42969,UPI,Success,0,4910.899902,5456.529785,397043.75
4279,3233,14-03-2025,10679.90039,Credit Card,Success,869.0900269,5290.040039,5389.870117,391753.6875
4280,3233,19-04-2025,10384.16992,Net Banking,Success,0,5066.109863,5318.060059,386687.5938
4281,3233,16-05-2025,10369.88965,UPI,Success,0,5120.609863,5249.279785,381566.9688
4282,3233,12-06-2025,5539.97998,UPI,Success,0,360.2000122,5179.77002,381206.7813
4283,3233,10-07-2025,10426.50977,UPI,Success,0,5251.629883,5174.879883,375955.1563
4284,2874,23-11-2023,5971.169922,UPI,Success,0,3450.620117,2520.550049,219771.6563
4285,2874,18-12-2023,6124.089844,UPI,Success,615.1300049,3642.5,2481.590088,216129.1719
4286,2874,18-01-2024,6129.779785,UPI,Success,0,3689.320068,2440.459961,212439.8438
4287,2874,16-02-2024,6122.549805,RTGS,Success,0,3723.75,2398.800049,208716.0938
4288,2874,20-03-2024,5862.700195,Cheque,Success,0,3505.949951,2356.75,205210.1563
4289,2874,25-04-2024,5959.939941,UPI,Success,0,3642.77002,2317.159912,201567.375
4290,2874,18-05-2024,5996.52002,Credit Card,Success,954.7999878,3720.48999,2276.030029,197846.8906
4291,2874,17-06-2024,6134.919922,UPI,Pending,0,0,0,197846.8906
4292,2874,17-07-2024,5851.209961,RTGS,Success,0,3617.189941,2234.02002,194229.7031
4293,2874,20-08-2024,6122.740234,UPI,Success,0,3929.560059,2193.179932,190300.1406
4294,2874,23-09-2024,5993.350098,Net Banking,Success,0,3844.540039,2148.810059,186455.5938
4295,2874,20-10-2024,6015.660156,Credit Card,Success,0,3910.27002,2105.389893,182545.3281
4296,2874,19-11-2024,5902.029785,Cheque,Success,0,3840.790039,2061.23999,178704.5469
4297,2874,19-12-2024,6000.240234,UPI,Failed,0,0,0,178704.5469
4298,2874,15-01-2025,6112.419922,Net Banking,Success,0,4094.550049,2017.869995,174610
4299,2874,13-02-2025,5867.970215,Debit Card,Success,0,3896.340088,1971.640015,170713.6563
4300,2874,17-03-2025,5919.25,Net Banking,Success,0,3991.600098,1927.640015,166722.0625
4301,2874,12-04-2025,6048.040039,Net Banking,Success,0,4165.470215,1882.569946,162556.5938
4302,2874,12-05-2025,6193.310059,Cheque,Success,0,4357.779785,1835.530029,158198.8125
4303,2874,15-06-2025,6186.97998,Debit Card,Success,0,4400.649902,1786.329956,153798.1563
4304,2874,17-07-2025,5898.069824,Net Banking,Success,0,4161.430176,1736.640015,149636.7344
4305,1310,05-01-2024,9434.759766,Debit Card,Success,0,6185.830078,3248.929932,270515.3438
4306,1310,10-02-2024,9667.669922,Cheque,Success,0,6491.370117,3176.300049,264023.9688
4307,1310,11-03-2024,9357.730469,Net Banking,Success,0,6257.649902,3100.080078,257766.3281
4308,2073,20-02-2024,22309.67969,UPI,Success,0,15446.00977,6863.669922,649316.4375
4309,2073,20-03-2024,22112.2207,UPI,Success,0,15408.03027,6704.189941,633908.4375
4310,2073,18-04-2024,22141.84961,Net Banking,Success,0,15596.75,6545.100098,618311.6875
4311,2073,27-05-2024,22166.56055,Credit Card,Failed,0,0,0,618311.6875
4312,2073,25-06-2024,22211.66992,Debit Card,Success,0,15827.61035,6384.069824,602484.0625
4313,2073,26-07-2024,22196.69922,Cheque,Success,0,15976.0498,6220.649902,586508
4314,2073,22-08-2024,22066.06055,Net Banking,Success,0,16010.36035,6055.700195,570497.6875
4315,2073,21-09-2024,22336.30078,UPI,Success,0,16445.91016,5890.390137,554051.75
4316,2073,22-10-2024,22395.63086,Debit Card,Success,0,16675.05078,5720.580078,537376.6875
4317,2073,15-11-2024,15423.90039,Credit Card,Success,0,9875.480469,5548.410156,527501.25
4318,1001,02-01-2024,5090.799805,Cheque,Success,825.1500244,2606.02002,2484.780029,230889.1563
4319,1001,24-01-2024,5349.140137,Debit Card,Pending,0,0,0,230889.1563
4320,1001,25-02-2024,5211.779785,Credit Card,Success,0,2754.73999,2457.050049,228134.4063
4321,3374,14-07-2024,3164.060059,Net Banking,Success,0,1819.569946,1344.5,169272.125
4322,3374,18-08-2024,3116.090088,Credit Card,Success,551.0499878,1785.900024,1330.199951,167486.2344
4323,3374,17-09-2024,2971.429932,UPI,Success,0,1655.27002,1316.160034,165830.9531
4324,3374,20-10-2024,3160.189941,Credit Card,Success,0,1857.040039,1303.150024,163973.9219
4325,3374,19-11-2024,1795.73999,Credit Card,Success,0,507.1799927,1288.560059,163466.7344
4326,3374,16-12-2024,3121.969971,Credit Card,Success,0,1837.390015,1284.579956,161629.3438
4327,3374,16-01-2025,3165.350098,Net Banking,Success,0,1895.209961,1270.140015,159734.1406
4328,3374,19-02-2025,3311.800049,Debit Card,Success,0,2056.550049,1255.23999,157677.5938
4329,3374,18-03-2025,3252.110107,UPI,Success,0,2013.030029,1239.079956,155664.5625
4330,3374,13-04-2025,3253.840088,Debit Card,Success,0,2030.579956,1223.26001,153633.9844
4331,3374,14-05-2025,3155.129883,UPI,Success,0,1947.819946,1207.310059,151686.1563
4332,3374,14-06-2025,3227.879883,Net Banking,Success,0,2035.880005,1192,149650.2656
4333,3374,14-07-2025,2942.51001,Debit Card,Success,0,1766.51001,1176,147883.7656
4334,4306,06-05-2024,4183.069824,Debit Card,Success,0,2624.879883,1558.189941,156509.1719
4335,4306,04-06-2024,4101.330078,RTGS,Success,514.5100098,2568.840088,1532.48999,153940.3281
4336,4306,05-07-2024,4290.25,UPI,Success,0,2782.919922,1507.329956,151157.4063
4337,4306,04-08-2024,4359.549805,Net Banking,Success,0,2879.459961,1480.079956,148277.9531
4338,4306,30-08-2024,4046.540039,RTGS,Success,315.6099854,2594.649902,1451.890015,145683.2969
4339,4306,07-10-2024,4006.879883,UPI,Success,0,2580.399902,1426.47998,143102.9063
4340,4306,28-10-2024,4318.720215,Credit Card,Success,0,2917.5,1401.219971,140185.4063
4341,4306,07-12-2024,4360.240234,UPI,Success,940.6099854,2987.590088,1372.650024,137197.8125
4342,4306,29-12-2024,4072.429932,UPI,Success,0,2729.030029,1343.400024,134468.7813
4343,4306,03-02-2025,4168.109863,UPI,Success,0,2851.429932,1316.670044,131617.3438
4344,4306,02-03-2025,4008.75,Debit Card,Failed,0,0,0,131617.3438
4345,4306,02-04-2025,4169.640137,Credit Card,Success,0,2880.889893,1288.75,128736.4609
4346,4306,30-04-2025,4229.080078,Credit Card,Success,0,2968.530029,1260.540039,125767.9297
4347,4306,28-05-2025,4330.339844,Cheque,Success,0,3098.870117,1231.47998,122669.0703
4348,4306,04-07-2025,4226.129883,UPI,Success,0,3024.98999,1201.130005,119644.0703
4349,3005,03-06-2022,21226.39063,UPI,Success,0,12455.66016,8770.730469,775334.625
4350,3005,30-06-2022,21135.74023,UPI,Success,0,12503.69043,8632.05957,762830.9375
4351,3005,05-08-2022,21434.55078,UPI,Success,0,12941.7002,8492.849609,749889.25
4352,3005,26-08-2022,21179.05078,Net Banking,Success,932.4500122,12830.28027,8348.769531,737058.9375
4353,3005,29-09-2022,21270.57031,Credit Card,Success,0,13064.65039,8205.919922,723994.3125
4354,3005,02-11-2022,21377.56055,UPI,Success,0,13317.08984,8060.470215,710677.25
4355,3005,24-11-2022,21163.06055,UPI,Success,0,13250.84961,7912.209961,697426.375
4356,3005,01-01-2023,21243.2793,Cheque,Success,0,13478.59961,7764.680176,683947.75
4357,3005,01-02-2023,21197.35938,UPI,Failed,0,0,0,683947.75
4358,3005,02-03-2023,11147.58008,Debit Card,Success,0,3532.959961,7614.620117,680414.8125
4359,3005,28-03-2023,21300.43945,Debit Card,Success,0,13725.15039,7575.279785,666689.6875
4360,3211,16-09-2023,5080.720215,UPI,Success,0,1737.900024,3342.830078,298966.1875
4361,3211,11-10-2023,5068.040039,UPI,Success,0,1744.530029,3323.51001,297221.6563
4362,3211,16-11-2023,5240.689941,Net Banking,Success,0,1936.569946,3304.110107,295285.0938
4363,3211,10-12-2023,5010.129883,Credit Card,Success,0,1727.540039,3282.590088,293557.5313
4364,3211,12-01-2024,5003.339844,UPI,Success,0,1739.959961,3263.379883,291817.5938
4365,3211,11-02-2024,5263.720215,Net Banking,Success,0,2019.680054,3244.040039,289797.9063
4366,3211,13-03-2024,5246.709961,UPI,Success,0,2025.119995,3221.590088,287772.7813
4367,3211,04-04-2024,4944.72998,NEFT,Success,0,1745.660034,3199.070068,286027.125
