default_id,customer_id,loan_id,default_date,default_amount,days_overdue,collection_status,last_contact_date,contact_attampts,legal_notice_sent,recovery_amount,collection_agent_id
4116,664,4639,27-01-2025,319937.8438,177,Active,28-06-2025,23,0,116790.3125,3
4117,2963,2578,05-05-2023,528054.5,810,Written Off,22-06-2025,70,1,99521.67188,3
4118,4016,3010,25-01-2024,482387.1563,545,Written Off,25-06-2025,54,1,20004.42969,2
4119,587,1139,21-12-2023,307094.375,580,Settled,22-06-2025,18,0,252543.7344,6
4120,1896,402,22-04-2025,377680.7813,92,Active,22-07-2025,16,0,242178.5781,6
4121,3891,3385,27-09-2022,287277.5,1030,Settled,05-06-2025,30,1,279118.8125,9
4122,2301,4885,30-01-2025,648513,174,Active,20-07-2025,18,1,179266.2031,1
4123,1690,2736,14-02-2024,384974.75,525,Written Off,09-07-2025,57,1,123755.9063,8
4124,2448,960,12-04-2025,288569.1875,102,Legal Action,01-07-2025,30,1,193655.125,2
4125,429,3111,30-01-2025,303355.5625,174,Legal Action,08-07-2025,32,1,174070.2656,7
4126,4064,4217,15-04-2025,135202.7344,99,Active,11-07-2025,19,0,27053.94922,10
4127,1985,4069,29-04-2025,295759.2188,85,Legal Action,21-06-2025,19,1,205019.0156,3
4128,646,4374,15-11-2024,473164.375,250,Active,07-05-2025,10,0,252258.5781,3
4129,1248,2469,21-07-2025,277600.7188,30,Active,26-06-2025,16,0,120524.0234,9
4130,225,3766,14-07-2022,233149.0625,1105,Written Off,25-04-2025,35,1,51625.37109,8
4131,526,2837,07-02-2023,271853.9688,897,Legal Action,27-04-2025,36,1,33956.07031,6
4132,1263,1068,18-05-2023,619291.5625,797,Legal Action,17-06-2025,32,1,265884.4063,9
4133,2058,4179,20-04-2023,629669.9375,825,Written Off,11-05-2025,45,1,101355.9219,4
4134,3174,1479,04-06-2025,179905.0156,49,Active,07-06-2025,20,0,60319.87891,4
4135,772,4628,03-01-2025,305651.2813,201,Legal Action,29-06-2025,47,1,85115.40625,4
4136,3894,4409,11-06-2024,304738.4375,407,Legal Action,12-07-2025,32,1,137157.1406,10
4137,835,3196,04-01-2025,356917.9375,200,Active,18-05-2025,30,1,111246.5625,8
4138,2200,29,25-04-2025,245465.2031,89,Active,30-05-2025,7,0,36122.85156,7
4139,3047,1028,12-06-2024,333471.5625,406,Written Off,21-07-2025,32,1,71718.28125,4
4140,1812,1104,05-07-2025,391047.4375,30,Active,28-06-2025,23,0,97001,9
4141,3487,589,31-12-2024,213797.875,204,Active,30-04-2025,20,0,104475.8125,9
4142,4523,1213,07-10-2024,539165.9375,289,Active,22-05-2025,27,1,73347.28125,3
4143,859,4759,04-11-2024,315866.3438,261,Settled,13-07-2025,27,0,243771.7813,1
4144,4646,3966,10-07-2024,237241.2656,378,Settled,04-05-2025,26,1,190773.5469,10
4145,715,1095,11-02-2023,401421.4688,893,Legal Action,11-07-2025,33,1,221483.3438,7
4146,1460,3033,03-06-2024,341495.5,415,Active,11-07-2025,5,0,109260.2266,1
4147,1692,2904,05-03-2025,588767.8125,140,Active,18-07-2025,15,1,234862.5625,7
4148,2826,1611,01-09-2022,311749.2188,1056,Written Off,11-07-2025,65,1,4015.139893,5
4149,3366,4175,10-01-2024,327205.8438,560,Written Off,08-07-2025,53,1,9023.44043,4
4150,1762,1507,06-05-2022,249770.8438,1174,Written Off,10-07-2025,29,1,75874.50781,9
4151,458,4253,28-11-2024,257811.1563,237,Settled,17-06-2025,22,0,137857.3281,4
4152,2526,3990,12-06-2024,306539.2813,406,Settled,07-07-2025,29,0,253706.2813,3
4153,1155,4512,28-12-2023,412028.25,573,Legal Action,09-05-2025,32,1,238856.2031,5
4154,3688,1152,04-12-2024,485726.4063,231,Active,06-07-2025,18,1,4173.680176,8
4155,742,4346,03-06-2025,258507.2188,50,Active,09-06-2025,19,0,17891.36914,5
4156,2516,1008,09-07-2023,289673.5625,745,Legal Action,24-06-2025,26,1,180698.4844,4
4157,4600,1442,21-07-2022,481536.9063,1098,Legal Action,21-07-2025,47,1,65854.64844,8
4158,4915,251,08-07-2024,238765.3281,380,Legal Action,29-04-2025,40,1,83356.15625,6
4159,616,4427,19-03-2024,168777.5313,491,Active,22-06-2025,17,0,76592.78906,4
4160,1971,2254,12-01-2024,458074.6875,558,Settled,13-07-2025,20,0,260784.625,8
4161,3542,3030,24-02-2025,385792.7188,149,Legal Action,24-05-2025,34,1,50340.05859,5
4162,2115,4943,14-09-2024,441244.8125,312,Legal Action,10-05-2025,21,1,76141.09375,4
4163,4676,2883,04-08-2024,279915.1875,353,Active,21-05-2025,30,0,36235.14844,3
4164,1520,2996,02-07-2023,462929.9063,752,Written Off,18-05-2025,26,1,14826.76953,6
4165,1670,42,14-05-2025,421970.9375,70,Active,15-05-2025,10,0,16541.34961,9
4166,3934,608,19-07-2025,675939.25,30,Active,07-07-2025,20,1,363203.9063,5
4167,3175,2255,11-08-2023,166097.3438,712,Settled,30-05-2025,35,0,120997.4688,6
4168,926,3261,17-01-2025,265563.6563,187,Active,27-05-2025,25,0,154077.9844,10
4169,3166,879,11-01-2024,185197.0313,559,Active,02-06-2025,9,0,62442.39063,1
4170,981,3216,26-03-2024,341432.6563,484,Settled,12-07-2025,11,1,186593.6875,2
4171,4619,2938,15-03-2024,458136.7188,495,Legal Action,14-07-2025,21,1,313389.7188,2
4172,4996,3190,13-07-2025,147045.5469,30,Active,10-07-2025,15,0,72626.97656,7
4173,402,2940,30-06-2025,353629.5,30,Active,07-07-2025,16,0,69886.85156,9
4174,1735,3242,24-06-2025,201632.2188,30,Active,20-07-2025,14,0,18957.25,3
4175,3602,3118,13-05-2025,467231.1875,71,Legal Action,23-05-2025,32,1,328252.875,7
4176,558,3432,08-04-2025,198487.8125,106,Active,15-05-2025,25,0,42415.98828,2
4177,3453,48,11-04-2025,244953.5469,103,Active,08-07-2025,27,0,24230.01953,1
4178,2554,2286,09-02-2025,255538.5938,164,Active,26-04-2025,25,0,6719.02002,2
4179,1792,3094,20-02-2025,354705.3125,153,Active,01-05-2025,25,0,108929.3438,3
4180,4206,1498,14-10-2024,135572.375,282,Active,18-05-2025,10,0,46051.39063,1
4181,332,684,18-12-2024,131760.375,217,Active,02-06-2025,11,0,16977.40039,6
4182,2797,3392,18-04-2025,274698.2188,96,Active,25-05-2025,11,0,118431.9375,7
4183,3493,4420,14-03-2024,310015.9375,496,Active,01-05-2025,30,0,18362.69922,6
4184,4514,306,31-03-2025,435053.625,114,Active,09-05-2025,19,0,247789.5938,9
4185,3523,4195,06-07-2024,678524.9375,382,Active,01-07-2025,12,1,144639.5625,1
4186,1464,4702,05-03-2025,474558.125,140,Active,12-06-2025,29,0,126181.8984,2
4187,3103,4465,22-07-2025,314544.8438,30,Legal Action,30-06-2025,47,1,163854.0313,2
4188,2265,1655,15-04-2025,415162.6875,99,Active,20-06-2025,17,0,187598.7031,6
4189,794,3494,18-05-2025,209919.1875,66,Active,26-06-2025,7,0,100533.9063,5
4190,4006,454,25-01-2025,195489.625,179,Active,30-04-2025,23,0,21725.00977,7
4191,319,3879,11-04-2023,439482.7813,834,Legal Action,28-04-2025,15,1,160607.1563,1
4192,1018,1654,14-10-2024,271780.3438,282,Active,06-06-2025,16,1,60178.23047,5
4193,3315,397,03-07-2025,175575,30,Active,24-06-2025,17,0,77929.46875,8
4194,699,4277,23-06-2023,252607.8906,761,Settled,05-07-2025,33,0,252607.8906,4
4195,1183,2052,21-03-2025,269031.75,124,Active,31-05-2025,7,0,20605.96094,1
4196,4143,1032,13-04-2024,463276.9688,466,Active,30-05-2025,21,0,244001.1406,8
4197,829,4698,05-12-2024,544795.9375,230,Active,25-05-2025,27,1,111699.1094,6
4198,2913,1951,16-01-2024,131694.0313,554,Active,03-07-2025,28,0,42281.87891,5
4199,4605,3421,03-02-2024,375691.75,536,Active,19-05-2025,8,1,156689.2969,8
4200,1786,2678,27-08-2023,195543.3281,696,Legal Action,15-07-2025,31,1,83633.42969,5
4201,1748,2271,29-06-2024,523546.0938,389,Active,12-05-2025,13,1,152474.3438,6
4202,2975,4810,20-08-2023,206490.8438,703,Written Off,17-05-2025,55,1,63699.87891,10
4203,2404,1722,21-03-2025,292518.4063,124,Active,09-06-2025,18,0,134344.2031,6
4204,2624,1359,09-07-2025,465498.5,30,Active,21-07-2025,5,0,264413.7813,10
4205,3117,555,29-04-2025,258729.125,85,Active,26-05-2025,7,0,37645.98047,7
4206,1670,41,23-11-2023,194597.7656,608,Written Off,24-06-2025,46,1,57730.69922,4
4207,3253,4067,14-07-2024,393129.9063,374,Written Off,15-07-2025,29,1,75943.10156,3
4208,4855,1603,06-03-2024,324673.125,504,Active,28-04-2025,11,0,129827.1563,4
4209,4478,2617,15-03-2025,332665,130,Active,13-05-2025,26,0,131507.1563,9
4210,4070,3402,02-12-2023,409574.0313,599,Written Off,22-07-2025,40,1,39123.07031,2
4211,4671,2823,24-03-2025,555661.0625,121,Legal Action,29-05-2025,21,1,430287.875,5
4212,40,876,30-05-2025,350870.9688,54,Legal Action,10-07-2025,33,1,108737.3828,7
4213,324,704,14-11-2023,431575.0625,617,Legal Action,21-06-2025,36,1,168659.4688,9
4214,3281,3980,13-05-2025,83383.78906,71,Active,28-05-2025,7,0,44299.10938,7
4215,2349,3345,06-04-2025,237267.8125,108,Active,23-06-2025,13,0,91631.86719,10
4216,2788,2804,16-10-2022,309576.375,1011,Settled,28-06-2025,25,0,305707.4375,5
4217,780,872,09-08-2024,146861.7969,348,Legal Action,20-06-2025,37,1,49408.73047,4
4218,4899,4384,01-10-2023,261182.3594,661,Legal Action,09-06-2025,16,1,114046.3125,7
4219,4827,1399,02-04-2024,190059.75,477,Legal Action,13-06-2025,26,1,95406.8125,7
4220,3991,171,04-06-2025,229260.5469,49,Legal Action,05-07-2025,17,1,87361.92188,7
4221,3163,957,11-04-2025,230992.8125,103,Active,05-05-2025,21,0,2303.610107,7
4222,1134,2314,23-02-2024,367440.6563,516,Legal Action,10-05-2025,26,1,207742.2969,3
4223,372,3631,27-04-2025,398557.5313,87,Active,24-05-2025,8,0,6246.629883,6
4224,4043,4783,01-02-2024,197077.7813,538,Written Off,23-05-2025,31,1,9063.860352,3
4225,4693,1732,21-12-2024,299413.75,214,Settled,30-05-2025,11,0,250471.2813,1
4226,4346,4765,13-02-2025,421865.1875,160,Active,24-04-2025,22,0,210598.4219,1
4227,2939,3804,02-10-2023,402159.875,660,Legal Action,31-05-2025,41,1,118215.1563,5
4228,3151,475,19-12-2024,519768.5938,216,Legal Action,09-07-2025,34,1,180660.6563,9
4229,3864,4567,02-10-2023,354109.375,660,Active,29-05-2025,19,0,83081.75781,2
4230,825,1982,23-06-2025,345495.5313,30,Active,16-07-2025,29,0,85962.42969,6
4231,2110,1750,23-09-2024,777474.4375,303,Active,04-05-2025,13,1,224395.625,3
4232,3485,1829,31-01-2025,321444.0938,173,Active,28-06-2025,11,0,98365,7
4233,2305,2322,11-03-2024,273292.3438,499,Written Off,07-07-2025,49,1,76149.25781,4
4234,1211,4588,15-06-2025,386152.2188,38,Active,12-07-2025,6,0,219773.625,2
4235,1782,3937,13-07-2024,263508.5938,375,Active,30-05-2025,30,1,100259.7188,8
4236,4051,2458,29-04-2025,242965.0781,85,Active,06-05-2025,9,0,103899.8672,4
4237,1269,2163,25-05-2025,440792.5313,59,Active,21-07-2025,30,0,138617.1406,10
4238,4057,4017,01-07-2025,439195.7188,30,Legal Action,03-07-2025,36,1,151985.0938,9
4239,959,492,18-07-2025,150249.375,30,Legal Action,19-07-2025,23,1,105248.2188,4
4240,66,3331,27-06-2023,320574.0938,757,Written Off,10-07-2025,41,1,36517.82031,4
4241,2284,2151,12-04-2025,732243.625,102,Legal Action,26-04-2025,33,1,143690.5,6
4242,4460,729,18-08-2024,299028,339,Active,14-06-2025,14,1,84354.34375,2
4243,507,4028,28-02-2025,238010.7031,145,Legal Action,06-06-2025,30,1,104245.9922,10
4244,4527,1115,26-04-2025,754421,88,Active,14-05-2025,29,0,31523.41016,1
4245,414,2948,30-04-2025,260370.7031,84,Active,06-07-2025,27,0,124317.4531,1
4246,950,4239,06-04-2023,736741.0625,839,Settled,10-05-2025,10,1,463641.6563,5
4247,3143,661,24-11-2023,257510.4688,607,Legal Action,02-07-2025,19,1,126895.6406,10
4248,2232,4337,05-09-2024,406377.2813,321,Legal Action,23-05-2025,38,1,243825.0469,8
4249,1922,3901,13-01-2025,443902.6563,191,Active,16-05-2025,8,1,73338.67188,10
4250,4074,3200,19-04-2025,433993.1875,95,Active,08-07-2025,27,0,88068.3125,10
4251,744,3134,25-08-2023,352619.625,698,Written Off,20-06-2025,65,1,34218.28125,3
4252,3191,3935,03-07-2025,389918.3125,30,Legal Action,19-07-2025,36,1,259783.2813,5
4253,4194,4564,06-09-2024,288987.875,320,Legal Action,30-06-2025,36,1,45180.46094,8
4254,3168,4595,10-06-2025,163411.6563,43,Active,07-07-2025,11,0,76399.45313,2
4255,2842,3067,09-12-2024,259510.2969,226,Active,04-07-2025,11,0,1351.050049,2
4256,854,294,04-06-2025,331946.2188,49,Active,08-06-2025,26,0,27602.25,9
4257,4832,2769,06-11-2022,369291.2188,990,Written Off,17-06-2025,28,1,64255.92969,10
4258,4486,2128,25-04-2025,325631.625,89,Active,04-05-2025,28,0,74588.57031,10
4259,2248,3706,24-01-2025,170656.8125,180,Legal Action,10-06-2025,25,1,63697.73047,9
4260,3545,4325,19-06-2025,689625.3125,34,Active,21-06-2025,6,0,116857.4766,5
4261,713,985,03-04-2024,767629.25,476,Legal Action,27-04-2025,46,1,400271.0938,4
4262,1297,4861,12-07-2025,343617.875,30,Legal Action,01-07-2025,37,1,91410.5625,5
4263,3831,970,13-07-2025,208102.6719,30,Active,08-07-2025,25,0,74624.28125,4
4264,4100,3232,05-03-2025,192757.875,140,Legal Action,09-06-2025,31,1,106201.6016,7
4265,4217,2533,08-01-2025,195515.9844,196,Active,18-05-2025,25,0,13661.84961,4
4266,4182,3905,25-01-2023,714985.6875,910,Settled,17-05-2025,26,1,510822.25,10
4267,3554,2740,07-08-2024,319274.2188,350,Legal Action,22-06-2025,19,1,159835.6563,8
4268,1990,4327,19-06-2025,294584.7188,34,Active,25-06-2025,17,0,54458.67969,4
4269,3654,3728,09-07-2025,372597.7813,30,Active,23-06-2025,29,0,137022.7188,9
4270,1886,4894,30-06-2025,406888.6563,30,Active,20-07-2025,15,0,88590.20313,7
4271,2652,2145,16-07-2024,267715.125,372,Legal Action,17-06-2025,34,1,137956.1406,4
4272,1477,3145,17-12-2024,505213.4063,218,Settled,22-07-2025,16,1,505213.4063,1
4273,3907,4749,08-05-2025,268114.1563,76,Active,16-05-2025,11,0,62494.53906,9
4274,2824,3316,12-01-2025,554858.25,192,Legal Action,02-06-2025,37,1,133152.375,1
4275,1851,2060,29-07-2023,170510.3281,725,Legal Action,22-06-2025,19,1,64082.19141,3
4276,369,3048,26-02-2024,543805.5625,513,Written Off,25-06-2025,25,1,127323.6563,9
4277,108,4004,18-11-2024,227206.1563,247,Active,04-05-2025,28,1,117954.0391,6
4278,1963,4677,21-10-2024,417094.3125,275,Legal Action,27-04-2025,43,1,126955.1328,7
4279,4555,4181,19-09-2024,164790.5938,307,Settled,18-05-2025,26,0,99245.1875,9
4280,1069,3415,20-03-2024,269793.3438,490,Active,17-06-2025,25,1,4489.700195,2
4281,1770,4096,23-06-2024,304257.8125,395,Legal Action,20-05-2025,28,1,184905.2188,5
4282,837,556,10-07-2024,182464.3125,378,Settled,11-05-2025,33,1,172541.5938,6
4283,3087,3226,22-05-2025,232844.25,62,Active,01-07-2025,15,0,62778.58984,4
4284,1407,1559,02-07-2025,677499.875,30,Active,11-07-2025,7,0,308482.9375,6
4285,2809,391,25-07-2024,443152.5,363,Legal Action,08-07-2025,38,1,99566.78125,4
4286,197,4757,09-09-2023,398037.9688,683,Settled,06-05-2025,36,0,260781.8906,6
4287,3597,4003,07-07-2025,422962.9375,30,Active,16-07-2025,14,0,43881.25,2
4288,1703,3970,21-03-2025,456558.5313,124,Active,09-06-2025,15,0,111522.1172,3
4289,4372,561,17-07-2025,235161.2813,30,Active,13-07-2025,6,0,122767.3125,3
4290,2291,4586,28-01-2024,258475.5469,542,Legal Action,03-05-2025,50,1,183657.9219,2
4291,620,1974,27-06-2025,475379.4063,30,Active,23-06-2025,22,0,66822.85938,2
4292,4779,3357,08-10-2023,629978,654,Active,03-06-2025,26,0,357408.9688,6
4293,907,4198,07-03-2025,185226.9531,138,Legal Action,26-06-2025,40,1,125833.4766,10
4294,4856,4845,18-09-2023,757548,674,Legal Action,20-07-2025,27,1,490756.4375,10
4295,3668,3351,03-05-2025,382564.1875,81,Active,24-06-2025,25,0,176982.375,5
4296,20,881,04-11-2022,390620.8438,992,Legal Action,04-05-2025,17,1,69637.35156,2
4297,3505,551,05-02-2025,233945.4531,168,Active,23-06-2025,29,0,83135.77344,9
4298,885,2008,10-03-2024,306884,500,Active,12-06-2025,26,0,17171.10938,3
4299,4034,3513,17-12-2024,881865.3125,218,Legal Action,19-07-2025,16,1,337386.0938,1
4300,998,4521,11-04-2025,242524.3594,103,Legal Action,29-06-2025,36,1,71160.95313,3
4301,3280,2864,06-12-2024,316219.9063,229,Active,21-05-2025,12,1,101842.5938,7
4302,1752,786,13-05-2024,178159.5,436,Active,27-05-2025,20,0,66929.96094,6
4303,153,935,02-12-2024,227308.0313,233,Active,25-05-2025,9,0,16867.4707,3
4304,3090,1819,21-04-2025,446674.0938,93,Active,26-06-2025,23,0,42739.78906,7
4305,3067,2464,02-05-2025,211402.2344,82,Active,17-05-2025,28,0,4103.620117,9
4306,4049,1823,26-04-2025,747241.9375,88,Active,30-04-2025,11,1,93678.59375,8
4307,1232,3558,04-12-2024,318289.3438,231,Active,04-05-2025,23,1,135922.7344,8
4308,1245,1096,28-12-2024,389846.5,207,Active,11-07-2025,19,1,220348.1875,7
4309,2664,4311,24-06-2023,239676.9688,760,Written Off,06-07-2025,25,1,53587.71094,4
4310,2987,2520,10-11-2023,177185.9219,621,Written Off,23-06-2025,26,1,2194.340088,2
4311,4877,4917,29-10-2022,293456.7813,998,Written Off,17-06-2025,62,1,16219.25977,10
4312,4771,1281,01-09-2024,247983.3125,325,Active,05-06-2025,21,0,147819.7656,7
4313,1738,4072,10-03-2025,382109.7188,135,Active,24-04-2025,17,0,154034.5938,10
4314,2756,4631,03-06-2024,318594.25,415,Legal Action,27-05-2025,39,1,225960.3438,3
4315,3042,2185,03-08-2023,320675.375,720,Written Off,30-05-2025,33,1,66379.25781,9
4316,3828,536,12-06-2023,231292.6406,772,Settled,05-06-2025,14,0,180193.1719,1
4317,4068,125,28-08-2024,271154.6875,329,Active,13-06-2025,29,0,94553.8125,1
4318,770,4362,17-04-2025,258637.4063,97,Active,05-06-2025,16,0,14146.16016,3
4319,1815,3211,08-07-2024,276170.125,380,Written Off,07-05-2025,52,1,45468.35156,4
4320,4621,2037,16-07-2024,571376.9375,372,Written Off,28-04-2025,36,1,41841.76953,8
4321,294,3994,22-03-2023,273917.375,854,Settled,14-05-2025,35,0,221253.3281,4
4322,4761,1012,29-01-2025,396397.625,175,Active,05-07-2025,16,0,176798.9531,8
4323,3849,2468,11-06-2025,184646.2813,42,Active,11-06-2025,8,0,7696.060059,7
4324,2468,4971,13-06-2024,477965.6875,405,Legal Action,07-06-2025,23,1,135186.375,8
4325,4100,3231,09-02-2025,365928.2813,164,Active,04-06-2025,12,0,203108.4375,3
4326,1098,4889,27-11-2023,195635.2188,604,Legal Action,15-07-2025,34,1,39219.82031,6
4327,2830,2067,19-06-2025,364781.9375,34,Active,25-06-2025,30,0,18726.89063,3
4328,1041,4233,14-07-2025,635947.0625,30,Legal Action,30-06-2025,47,1,252365.8125,2
4329,1792,3093,03-07-2023,672899.9375,751,Written Off,15-06-2025,65,1,122598.8828,8
4330,2679,4766,12-02-2025,637833.125,161,Active,15-06-2025,23,1,162772.1875,5
4331,2898,1452,15-07-2024,715505.1875,373,Active,04-07-2025,9,1,40407.82813,6
4332,1685,2374,23-06-2023,348342.2813,761,Legal Action,25-05-2025,21,1,246032.8125,3
4333,4367,2707,21-03-2025,316492.5,124,Legal Action,03-07-2025,35,1,221741.9375,6
4334,4745,4963,25-01-2025,183292.75,179,Active,23-05-2025,23,0,96208.79688,5
4335,1445,4626,25-04-2025,600823.1875,89,Active,05-07-2025,24,1,238345.375,1
4336,634,2743,20-07-2023,323435.3125,734,Written Off,17-07-2025,66,1,6229.209961,10
4337,1518,3135,04-05-2024,500879.0938,445,Active,02-05-2025,29,1,82562.0625,7
4338,1016,263,15-07-2025,261647.6094,30,Active,18-07-2025,22,0,118268.5313,4
4339,4421,318,11-03-2025,166625.375,134,Legal Action,16-07-2025,36,1,56528.16016,8
4340,1868,2745,30-05-2023,302550.5938,785,Written Off,02-07-2025,54,1,7097.47998,10
4341,1068,2438,17-02-2022,320849.1563,1252,Written Off,22-06-2025,27,1,60065.96875,3
4342,1469,2043,20-02-2025,454206.0938,153,Active,08-06-2025,30,0,224461.375,8
4343,2451,4322,23-02-2023,239703.5469,881,Written Off,08-07-2025,26,1,62214.07813,5
4344,528,4188,16-09-2023,430735.8125,676,Written Off,16-07-2025,30,1,40521.35156,7
4345,3307,1817,05-07-2025,786752.875,30,Active,25-06-2025,28,1,314794.375,7
4346,3904,1573,12-04-2025,698483.25,102,Active,18-06-2025,16,1,135488.1406,3
4347,3918,1320,14-04-2025,239402.2813,100,Active,07-06-2025,13,0,52762.67969,2
4348,1473,3218,29-03-2024,399846.0938,481,Legal Action,20-07-2025,38,1,72682.85938,5
4349,3065,2671,14-06-2025,287517.625,39,Active,22-06-2025,27,0,26.35000038,1
4350,3964,154,17-12-2023,206208.7344,584,Settled,09-06-2025,33,0,95474.14063,7
4351,3688,1151,08-04-2025,414014.4375,106,Active,21-06-2025,27,0,119358.7734,8
4352,471,2462,16-07-2025,425416.2188,30,Active,10-07-2025,5,0,111895.3438,5
4353,1353,95,25-12-2023,394137.4375,576,Active,22-05-2025,10,1,140654.8438,1
4354,4937,4376,21-07-2025,357745.3438,30,Active,25-06-2025,29,0,136410.875,5
4355,275,3893,05-05-2024,182148.5938,444,Legal Action,31-05-2025,37,1,74711.89844,8
4356,3911,67,08-06-2025,233764.1406,45,Active,25-06-2025,14,0,32581.59961,9
4357,2091,4487,22-09-2024,223594.75,304,Legal Action,21-05-2025,35,1,113603.8672,2
4358,3724,2614,07-04-2025,130315.0703,107,Legal Action,12-07-2025,16,1,81575.60156,2
4359,1340,4875,05-07-2023,376586.1563,749,Written Off,14-05-2025,34,1,27572.17969,10
4360,1832,664,24-10-2023,373458.3438,638,Legal Action,10-07-2025,18,1,90121.6875,10
4361,2652,2146,20-03-2022,482864.8438,1221,Legal Action,10-06-2025,40,1,108456.7578,3
4362,1017,3754,26-10-2024,149113.2813,270,Active,09-06-2025,7,1,54933.94922,1
4363,2909,4367,23-05-2025,534160.9375,61,Legal Action,26-05-2025,50,1,375261.6875,6
4364,3445,1062,02-01-2025,203046.0781,202,Active,15-06-2025,29,0,38936.60156,2
4365,2125,172,17-02-2025,171095.3594,156,Legal Action,08-06-2025,41,1,100796.6563,5
4366,3036,4552,10-01-2024,363615.4063,560,Active,13-07-2025,11,0,10183.07031,4
4367,4523,1215,16-11-2024,198698.4531,249,Legal Action,10-07-2025,42,1,56920.41016,8
4368,672,4533,24-02-2025,388600.2813,149,Active,10-07-2025,25,0,134446.8281,4
4369,3590,2979,28-06-2025,538832.8125,30,Active,27-06-2025,16,0,257183.375,1
4370,3646,3540,01-04-2023,285989.4063,844,Written Off,17-06-2025,33,1,16497.13086,6
4371,4279,1408,09-06-2025,828465,44,Active,16-07-2025,13,0,53480.07031,6
4372,1446,1924,28-03-2025,346939.0938,117,Active,20-06-2025,26,0,184840.9531,1
4373,1794,3150,21-04-2025,353144.7813,93,Legal Action,04-06-2025,44,1,40894.96875,10
4374,2393,2178,16-11-2024,156140.9531,249,Active,21-05-2025,20,0,55097.32813,8
4375,3313,4385,13-12-2022,260747.5469,953,Written Off,20-06-2025,50,1,11955.57031,2
4376,330,746,25-02-2025,647591.25,148,Active,30-06-2025,24,1,119986.8594,6
4377,1417,944,30-06-2025,117741.8516,30,Active,05-07-2025,25,0,53720.05859,5
4378,1040,968,10-03-2025,223709.7344,135,Legal Action,18-05-2025,16,1,87393.21094,5
4379,3416,2101,16-11-2024,183590.0938,249,Legal Action,12-06-2025,36,1,22722.16992,3
4380,2168,1424,05-07-2025,655341.3125,30,Active,04-07-2025,16,0,382398.375,2
4381,2441,2198,03-08-2023,390854,720,Written Off,09-07-2025,40,1,94195.6875,9
4382,3792,4090,30-06-2025,203193.1094,30,Active,10-07-2025,9,0,31945,4
4383,1438,4211,05-09-2024,151141.125,321,Active,14-05-2025,28,0,23825.57031,10
4384,2730,4447,15-08-2024,352458,342,Legal Action,24-04-2025,39,1,97533.34375,5
4385,278,4406,26-10-2024,133011.25,270,Legal Action,12-06-2025,49,1,55050.73047,4
4386,724,2549,10-06-2025,396685.4688,43,Legal Action,20-07-2025,25,1,238541.6563,8
4387,4069,235,05-02-2023,617599.9375,899,Written Off,23-06-2025,70,1,175241.25,5
4388,432,3883,15-01-2025,147589.9531,189,Legal Action,11-07-2025,28,1,98360.61719,6
4389,3323,22,10-05-2024,421906.4063,439,Active,10-06-2025,20,0,126201.5391,5
4390,1460,3034,23-07-2025,501734.9063,30,Active,24-06-2025,22,1,135821.5313,1
4391,3433,1946,21-09-2024,575433.4375,305,Active,13-07-2025,22,1,285360.7188,4
4392,1698,4098,25-07-2024,512009.7188,363,Active,26-06-2025,24,1,134119.9531,4
4393,593,2398,30-06-2025,557052.25,30,Legal Action,28-06-2025,41,1,320408.8125,1
4394,3488,1606,19-03-2025,250690.3125,126,Active,03-07-2025,24,0,69750.61719,6
4395,2168,1423,19-06-2024,273218.6563,399,Written Off,18-05-2025,36,1,80352.75781,5
4396,285,4710,06-01-2025,179868,198,Active,03-07-2025,25,0,81145.3125,2
4397,2276,2712,30-07-2024,187422.9531,358,Legal Action,28-05-2025,30,1,132540.1875,9
4398,3001,3915,06-01-2024,199919.875,564,Active,19-07-2025,30,1,19852.61914,8
4399,277,4449,29-06-2025,195341.2813,30,Legal Action,25-06-2025,22,1,58157.64844,10
4400,3222,4760,27-07-2024,220362.2344,361,Legal Action,21-06-2025,38,1,26714.44922,4
4401,4564,1091,22-06-2025,514767.3438,31,Active,04-07-2025,20,0,93972.57031,6
4402,3047,1027,03-11-2024,705091.375,262,Legal Action,18-05-2025,40,1,542179.375,3
4403,199,1921,23-04-2025,249978.8125,91,Active,05-05-2025,21,0,123160.2578,10
4404,1034,1085,03-04-2025,238150.625,111,Active,08-06-2025,13,0,112990.7734,9
4405,1578,4380,02-03-2025,576852.0625,143,Legal Action,19-06-2025,38,1,223034.7656,10
4406,3340,2796,27-01-2023,240244.0469,908,Written Off,26-05-2025,45,1,78338.1875,5
4407,3354,2258,18-12-2024,415717.25,217,Active,16-06-2025,13,1,60660.03906,6
4408,2249,4471,18-12-2024,216177.4375,217,Legal Action,19-07-2025,36,1,33428.76172,5
4409,4770,624,19-04-2024,276487.9063,460,Active,18-06-2025,15,0,72732.39844,10
4410,84,2988,14-02-2025,379047.0938,159,Active,27-04-2025,17,0,17598.10938,7
4411,4804,2422,08-09-2024,440582.9375,318,Legal Action,15-05-2025,36,1,85764.6875,5
4412,1902,1427,26-11-2024,260739.2188,239,Legal Action,14-06-2025,22,1,39075.92969,3
4413,2189,1041,18-06-2025,553390.875,35,Active,15-07-2025,12,1,261838.2656,1
4414,1366,2972,05-07-2025,325339.5313,30,Active,19-07-2025,12,0,120141.1875,8
4415,714,3800,24-02-2025,252412.5313,149,Active,26-06-2025,27,0,55574.89063,9
